ARS,자치구,정류장이름,가격_원per면,경도,위도,승차_일평균,하차_일평균,승하차_일평균,경유노선수,공시지가_원per㎡,거리_시청_km,거리_강남_km,거리_여의도_km,거리_도심최근접_km,POI_total_100m,POI_total_300m,POI_음식_300m,POI_소매_300m,POI_과학·기술_300m,POI_수리·개인_300m,POI_교육_300m,POI_부동산_300m,POI_시설관리·임대_300m,POI_예술·스포츠_300m,POI_보건의료_300m,POI_숙박_300m,POI_total_500m,최근접지하철_거리_m,최근접역_승하차_일평균,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
11251,노원구,노원구청 [11251],662970.0,127.0572410143,37.6542764042,519.6,674.8,1194.4,5.0,9018000.0,12.023,17.583,18.801,12.023,42.0,356.0,108.0,58.0,28.0,20.0,23.0,7.0,11.0,25.0,56.0,20.0,1410.0,290.9,88644.0,22.0,3867.0,2304.0,59.0,11222.0,7420.0,69.3
11255,노원구,상계주공6단지 [11255],470400.0,127.0611445117,37.65318414,804.1,1582.1,2386.1,10.0,16220000.0,12.129,17.518,18.923,12.129,138.0,1247.0,293.0,395.0,68.0,102.0,86.0,28.0,32.0,59.0,176.0,8.0,2243.0,192.3,88644.0,30.0,5090.0,1927.0,71.0,10604.0,4096.0,17.0
11256,노원구,상계주공4단지 [11256],308700.0,127.0617647168,37.6507752318,681.5,1187.3,1868.8,10.0,11790000.0,11.95,17.264,18.752,11.95,131.0,435.0,105.0,85.0,15.0,64.0,56.0,10.0,9.0,23.0,68.0,0.0,1472.0,463.4,88644.0,9.0,2720.0,1630.0,33.0,8109.0,3506.0,15.6
11257,노원구,백병원 [11257],901600.0,127.06288209,37.6480182386,959.6,1265.1,2224.7,10.0,522100.0,11.773,16.98,18.584,11.773,48.0,224.0,49.0,50.0,13.0,37.0,24.0,6.0,5.0,13.0,27.0,0.0,529.0,399.9,29466.0,8.0,2814.0,1878.0,23.0,7336.0,4146.0,13.5
11267,도봉구,상계주공15단지 [11267],578200.0,127.0565591686,37.6682902974,702.6,386.4,1088.9,8.0,4076000.0,13.29,19.118,20.009,13.29,0.0,321.0,73.0,68.0,9.0,38.0,64.0,14.0,3.0,22.0,30.0,0.0,552.0,383.2,26574.0,5.0,2254.0,1195.0,26.0,6571.0,2578.0,18.5
11268,도봉구,상계주공11단지 [11268],578200.0,127.05742,37.665283,505.5,383.3,888.8,7.0,1365000.0,13.046,18.797,19.782,13.046,124.0,319.0,61.0,74.0,9.0,34.0,67.0,15.0,2.0,11.0,46.0,0.0,470.0,44.1,26574.0,6.0,2469.0,1794.0,20.0,6049.0,4181.0,12.2
11269,노원구,상계주공10단지 [11269],205800.0,127.0582161724,37.6621441437,456.2,268.6,724.8,7.0,1283000.0,12.792,18.461,19.545,12.792,10.0,99.0,24.0,17.0,3.0,12.0,30.0,6.0,2.0,5.0,0.0,0.0,385.0,312.7,26574.0,10.0,2369.0,2194.0,22.0,6136.0,4095.0,17.1
11270,노원구,노원고등학교 [11270],662970.0,127.0544628693,37.6616899164,114.4,123.7,238.1,4.0,853000.0,12.569,18.366,19.306,12.569,0.0,51.0,17.0,7.0,3.0,5.0,11.0,3.0,1.0,4.0,0.0,0.0,235.0,457.6,26574.0,4.0,1940.0,1784.0,31.0,9039.0,7184.0,22.9
11272,도봉구,상계주공14단지 [11272],578200.0,127.056828,37.669103,137.0,565.6,702.5,8.0,1365000.0,13.379,19.21,20.096,13.379,1.0,238.0,46.0,44.0,7.0,26.0,52.0,10.0,4.0,23.0,26.0,0.0,564.0,466.2,26574.0,11.0,2832.0,1193.0,31.0,6880.0,1980.0,14.4
11273,도봉구,상계주공12단지 [11273],1002540.0,127.057562,37.666492,780.3,793.9,1574.1,8.0,10020000.0,13.166,18.932,19.898,13.166,130.0,349.0,62.0,80.0,11.0,38.0,75.0,19.0,3.0,15.0,46.0,0.0,456.0,171.8,26574.0,7.0,2527.0,1633.0,12.0,5356.0,2929.0,16.9
11279,노원구,광운대역 [11279],578200.0,127.0618283741,37.6226060942,809.7,240.1,1049.8,4.0,974700.0,9.689,14.191,16.489,9.689,37.0,302.0,106.0,60.0,17.0,37.0,14.0,11.0,9.0,25.0,13.0,10.0,452.0,113.4,18788.0,42.0,3786.0,0.0,65.0,6728.0,0.0,564.4
11280,중랑구,월계현대아파트 [11280],205800.0,127.0633583399,37.6198348679,176.9,201.6,378.5,4.0,982600.0,9.598,13.92,16.382,9.598,5.0,82.0,25.0,12.0,5.0,16.0,8.0,7.0,2.0,6.0,0.0,1.0,707.0,440.7,18788.0,15.0,1798.0,0.0,87.0,8861.0,0.0,540.1
11281,중랑구,월계현대아파트 [11281],205800.0,127.063400106,37.6193189084,338.4,264.3,602.7,5.0,982600.0,9.566,13.865,16.346,9.566,1.0,98.0,29.0,15.0,6.0,17.0,10.0,7.0,3.0,9.0,2.0,0.0,694.0,496.4,18788.0,18.0,2069.0,0.0,96.0,9318.0,17.0,483.7
11299,강북구,신창중학교후문 [11299],205800.0,127.0472744107,37.6279194677,110.9,160.4,271.3,3.0,692200.0,9.182,14.561,16.001,9.182,0.0,54.0,11.0,10.0,3.0,12.0,6.0,4.0,3.0,4.0,1.0,0.0,242.0,1175.8,14843.0,11.0,2733.0,548.0,35.0,7118.0,1501.0,89.7
11301,강북구,염광고등학교 [11301],662970.0,127.0502378296,37.627301235,459.8,537.0,996.8,4.0,974000.0,9.307,14.526,16.129,9.307,19.0,92.0,28.0,19.0,3.0,17.0,10.0,8.0,0.0,3.0,4.0,0.0,177.0,1001.0,14843.0,7.0,2432.0,710.0,32.0,7155.0,1830.0,232.0
11302,노원구,월계주공1단지상가 [11302],205800.0,127.051625114,37.6266902177,516.6,267.8,784.4,4.0,3960000.0,9.343,14.477,16.164,9.343,13.0,89.0,27.0,20.0,4.0,13.0,12.0,6.0,0.0,4.0,3.0,0.0,176.0,961.3,14843.0,6.0,2214.0,562.0,57.0,8378.0,1915.0,102.8
11307,노원구,월계주공1단지 [11307],279300.0,127.0541042987,37.6282861056,566.2,186.1,752.3,4.0,3960000.0,9.622,14.685,16.444,9.622,9.0,90.0,35.0,18.0,11.0,11.0,8.0,2.0,2.0,3.0,0.0,0.0,254.0,685.9,14843.0,12.0,2269.0,793.0,43.0,6989.0,1412.0,104.1
11310,노원구,월계주공108동앞롯데캐슬루나아파트 [11310],279300.0,127.0525926058,37.6261891646,842.9,619.3,1462.1,7.0,693900.0,9.362,14.434,16.184,9.362,0.0,85.0,23.0,18.0,3.0,14.0,12.0,5.0,3.0,4.0,3.0,0.0,171.0,863.3,18788.0,13.0,2868.0,585.0,66.0,8452.0,2013.0,6.4
11311,노원구,인덕대학 [11311],205800.0,127.0552744331,37.6279837976,681.3,737.0,1418.3,5.0,902800.0,9.67,14.669,16.492,9.67,8.0,109.0,34.0,19.0,17.0,15.0,8.0,1.0,3.0,8.0,3.0,1.0,264.0,657.7,14843.0,17.0,2481.0,901.0,44.0,7524.0,1693.0,14.4
11312,중랑구,한진한화그랑빌아파트 [11312],578200.0,127.0692324274,37.6158054934,288.8,743.8,1032.6,10.0,1331000.0,9.75,13.614,16.485,9.75,0.0,83.0,23.0,23.0,6.0,9.0,9.0,5.0,3.0,2.0,1.0,2.0,561.0,323.4,42734.0,33.0,7642.0,5720.0,102.0,18286.0,11204.0,8.5
11315,중랑구,한천초등학교 [11315],279300.0,127.0699692449,37.619986091,132.4,242.0,374.4,5.0,461200.0,10.072,14.08,16.832,10.072,0.0,112.0,36.0,24.0,15.0,16.0,11.0,2.0,6.0,1.0,1.0,0.0,568.0,512.4,31365.0,21.0,4594.0,3811.0,83.0,14345.0,9598.0,16.0
11319,중랑구,월계미륭아파트 [11319],279300.0,127.068603,37.623325,134.8,236.9,371.7,5.0,461200.0,10.201,14.407,16.985,10.201,0.0,57.0,18.0,11.0,12.0,5.0,4.0,0.0,7.0,0.0,0.0,0.0,509.0,463.6,26988.0,10.0,3248.0,2740.0,59.0,10792.0,6737.0,14.8
11321,노원구,월계삼호아파트 [11321],205800.0,127.0675294239,37.6253210274,35.6,181.2,216.8,5.0,461200.0,10.268,14.599,17.063,10.268,0.0,46.0,10.0,11.0,3.0,10.0,6.0,5.0,0.0,0.0,1.0,0.0,426.0,475.9,26988.0,7.0,3035.0,2457.0,41.0,8823.0,5856.0,14.8
11323,노원구,월계삼호4차아파트 [11323],205800.0,127.0659819208,37.6266627148,46.9,183.4,230.3,5.0,461200.0,10.26,14.712,17.064,10.26,9.0,26.0,8.0,5.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,308.0,496.2,18788.0,3.0,2009.0,1832.0,20.0,7267.0,5107.0,12.0
11329,노원구,월계역1번출구 [11329],549780.0,127.0590505789,37.6337353806,261.5,103.8,365.3,2.0,1002000.0,10.36,15.356,17.182,10.36,17.0,100.0,30.0,16.0,3.0,19.0,12.0,8.0,3.0,6.0,1.0,2.0,230.0,61.0,14843.0,36.0,5087.0,2367.0,53.0,11362.0,6773.0,107.6
11331,노원구,월계119안전센터 [11331],379995.0,127.0574774566,37.6284624555,573.9,645.9,1219.8,7.0,721900.0,9.845,14.755,16.666,9.845,32.0,98.0,31.0,23.0,8.0,20.0,2.0,2.0,3.0,5.0,3.0,1.0,340.0,538.4,14843.0,24.0,3350.0,1193.0,51.0,7748.0,1936.0,51.1
11332,노원구,신도브래뉴.한전노원변전소 [11332],210210.0,127.0591991542,37.6281868034,137.9,136.4,274.3,7.0,962500.0,9.933,14.753,16.751,9.933,11.0,68.0,18.0,15.0,8.0,14.0,1.0,1.0,2.0,5.0,3.0,1.0,340.0,554.6,18788.0,20.0,3047.0,1210.0,56.0,8892.0,3610.0,178.2
11335,노원구,광운대학교 [11335],901600.0,127.0581457879,37.6198429291,438.7,755.0,1193.8,4.0,961600.0,9.243,13.824,16.042,9.243,64.0,217.0,96.0,48.0,10.0,17.0,13.0,6.0,8.0,11.0,2.0,6.0,473.0,530.5,18788.0,64.0,5663.0,0.0,111.0,12035.0,796.0,348.4
11340,노원구,월계보건지소 [11340],205800.0,127.0617141548,37.631739905,956.4,680.0,1636.4,9.0,902800.0,10.367,15.183,17.187,10.367,3.0,81.0,20.0,20.0,7.0,15.0,9.0,3.0,0.0,2.0,5.0,0.0,309.0,302.0,14843.0,20.0,6831.0,5505.0,69.0,14413.0,8576.0,12.8
11347,노원구,상명고등학교.성원아파트 [11347],205800.0,127.0691542558,37.6499131394,693.3,445.6,1138.9,6.0,1239000.0,12.291,17.295,19.107,12.291,10.0,56.0,9.0,9.0,5.0,10.0,15.0,6.0,1.0,1.0,0.0,0.0,242.0,728.3,29466.0,7.0,2587.0,1678.0,24.0,6547.0,2916.0,18.5
11349,노원구,은행사거리 [11349],901600.0,127.0764225838,37.6488502006,1198.1,700.9,1899.0,5.0,8381000.0,12.632,17.328,19.454,12.632,191.0,936.0,162.0,121.0,22.0,59.0,449.0,22.0,6.0,51.0,44.0,0.0,1245.0,1169.0,29466.0,9.0,2804.0,613.0,32.0,7140.0,1408.0,20.8
11350,노원구,양지근린공원 [11350],205800.0,127.0763720835,37.6467214594,90.2,7.5,97.7,1.0,522100.0,12.459,17.097,19.28,12.459,0.0,319.0,52.0,49.0,10.0,21.0,154.0,8.0,2.0,16.0,7.0,0.0,1007.0,1091.1,29466.0,7.0,2117.0,587.0,20.0,5427.0,995.0,16.0
11354,노원구,중계주공10단지 [11354],279300.0,127.0736280814,37.6477075282,1036.3,353.9,1390.2,5.0,4007000.0,12.371,17.145,19.193,12.371,56.0,230.0,59.0,41.0,11.0,21.0,74.0,4.0,3.0,10.0,7.0,0.0,946.0,892.5,29466.0,4.0,1652.0,304.0,16.0,6267.0,2362.0,261.2
11355,노원구,롯데우성아파트 [11355],279300.0,127.0738318466,37.647506932,534.0,894.3,1428.3,5.0,4453000.0,12.367,17.127,19.189,12.367,56.0,293.0,60.0,49.0,11.0,21.0,125.0,4.0,3.0,13.0,7.0,0.0,938.0,901.0,29466.0,4.0,1712.0,344.0,15.0,6160.0,2301.0,242.6
11357,노원구,중계구민체육센터 [11357],210210.0,127.0712792746,37.6477683703,452.7,203.3,656.0,5.0,1239000.0,12.236,17.103,19.057,12.236,1.0,133.0,31.0,34.0,4.0,16.0,35.0,4.0,1.0,4.0,4.0,0.0,476.0,709.3,29466.0,5.0,1912.0,992.0,19.0,6376.0,2680.0,111.4
11359,노원구,을지중학교 [11359],323400.0,127.0718008004,37.6505399939,8.1,315.5,323.6,1.0,1239000.0,12.496,17.414,19.315,12.496,22.0,178.0,25.0,33.0,7.0,26.0,60.0,16.0,2.0,5.0,4.0,0.0,958.0,933.5,29466.0,12.0,2665.0,1311.0,32.0,8291.0,3124.0,11.7
11361,노원구,청암중.고등학교 [11361],578200.0,127.0739504972,37.6528902309,38.5,221.4,259.9,1.0,1269000.0,12.818,17.712,19.636,12.818,5.0,366.0,57.0,47.0,7.0,36.0,168.0,16.0,3.0,16.0,16.0,0.0,1204.0,883.6,39791.0,15.0,3261.0,905.0,43.0,9383.0,2556.0,19.5
11364,노원구,중계주공5단지514동 [11364],617400.0,127.0749325352,37.6508108548,470.4,54.7,525.1,1.0,4617000.0,12.703,17.507,19.524,12.703,134.0,944.0,188.0,106.0,22.0,51.0,443.0,17.0,7.0,54.0,56.0,0.0,1258.0,1119.3,39791.0,11.0,2879.0,847.0,29.0,8066.0,2212.0,159.6
11366,노원구,중계역 [11366],617400.0,127.0643729214,37.6440707149,703.4,849.8,1553.2,12.0,1353000.0,11.524,16.573,18.343,11.524,4.0,138.0,35.0,24.0,8.0,23.0,23.0,10.0,1.0,6.0,8.0,0.0,540.0,57.0,29466.0,13.0,3556.0,2072.0,26.0,8278.0,3494.0,13.2
11367,노원구,노원구민회관 [11367],578200.0,127.0664180981,37.6393911575,1029.7,1363.2,2392.9,11.0,522100.0,11.263,16.101,18.085,11.263,2.0,549.0,94.0,319.0,12.0,42.0,35.0,6.0,9.0,13.0,19.0,0.0,888.0,363.5,36273.0,14.0,3615.0,1617.0,36.0,8627.0,3527.0,15.9
11368,노원구,건영옴니백화점 [11368],1002540.0,127.0641135366,37.6389014586,149.9,123.4,273.3,2.0,1279000.0,11.084,16.006,17.906,11.084,183.0,283.0,67.0,124.0,8.0,23.0,32.0,6.0,4.0,10.0,9.0,0.0,761.0,443.2,36273.0,8.0,2887.0,1366.0,24.0,7820.0,3742.0,11.5
11369,노원구,브라운스톤중계.우리은행앞 [11369],549780.0,127.0640918612,37.6394555843,146.1,149.2,295.3,2.0,9476000.0,11.128,16.066,17.949,11.128,243.0,262.0,65.0,116.0,7.0,19.0,29.0,3.0,4.0,10.0,9.0,0.0,732.0,485.9,36273.0,8.0,2925.0,1443.0,22.0,7618.0,3299.0,14.2
11370,노원구,서울아이티고등학교 [11370],279300.0,127.0624369874,37.6426301809,3.9,45.8,49.7,1.0,1279000.0,11.292,16.384,18.11,11.292,33.0,94.0,19.0,20.0,5.0,21.0,20.0,6.0,1.0,2.0,0.0,0.0,447.0,271.5,29466.0,11.0,3462.0,1534.0,24.0,7992.0,3271.0,10.1
11371,노원구,서울아이티고등학교 [11371],279300.0,127.063103394,37.6416979423,46.3,2.6,48.9,1.0,4004000.0,11.253,16.293,18.073,11.253,8.0,185.0,64.0,28.0,8.0,30.0,33.0,9.0,2.0,5.0,6.0,0.0,643.0,336.0,29466.0,9.0,3428.0,1478.0,27.0,8621.0,3485.0,14.0
11372,노원구,어린이교통공원 [11372],578200.0,127.0628698469,37.6453576799,1079.2,135.6,1214.8,3.0,1100000.0,11.546,16.689,18.361,11.546,0.0,137.0,22.0,31.0,12.0,23.0,22.0,8.0,1.0,9.0,9.0,0.0,380.0,152.7,29466.0,15.0,3859.0,2001.0,25.0,8017.0,4175.0,12.9
11373,노원구,중계역 [11373],308700.0,127.0650888491,37.6432188922,662.8,677.0,1339.8,12.0,1353000.0,11.496,16.493,18.316,11.496,58.0,131.0,34.0,22.0,8.0,22.0,26.0,10.0,1.0,5.0,3.0,0.0,716.0,166.0,29466.0,14.0,3709.0,1798.0,26.0,8507.0,3473.0,3.4
11375,노원구,중계건영2차아파트 [11375],578200.0,127.0652453816,37.6460992901,144.6,1282.3,1426.9,5.0,4171000.0,11.745,16.81,18.562,11.745,16.0,89.0,18.0,24.0,4.0,11.0,10.0,3.0,1.0,8.0,10.0,0.0,365.0,187.1,29466.0,11.0,3119.0,1672.0,24.0,7697.0,4306.0,21.4
11376,노원구,중계역2번출구 [11376],578200.0,127.0649391251,37.6456175479,1647.0,384.2,2031.1,5.0,4208000.0,11.687,16.752,18.504,11.687,10.0,121.0,31.0,27.0,5.0,15.0,16.0,8.0,1.0,8.0,10.0,0.0,364.0,127.4,29466.0,11.0,3375.0,1726.0,23.0,7827.0,4169.0,21.7
11377,노원구,상명초등학교 [11377],205800.0,127.0677841912,37.6478506148,237.7,400.1,637.8,4.0,3163000.0,12.038,17.046,18.856,12.038,0.0,50.0,10.0,14.0,2.0,10.0,6.0,4.0,1.0,2.0,1.0,0.0,248.0,474.2,29466.0,7.0,2193.0,1376.0,17.0,6683.0,3807.0,20.9
11378,노원구,중계3단지목련아파트 [11378],205800.0,127.0679665353,37.6475000013,232.0,312.5,544.5,4.0,4129000.0,12.02,17.011,18.838,12.02,0.0,89.0,28.0,28.0,3.0,12.0,6.0,3.0,2.0,3.0,4.0,0.0,253.0,456.6,29466.0,5.0,1949.0,1124.0,17.0,6688.0,3789.0,18.2
11379,노원구,상명고등학교 [11379],578200.0,127.0690664892,37.6494835403,362.1,585.9,948.0,6.0,3410000.0,12.249,17.247,19.067,12.249,11.0,55.0,8.0,9.0,5.0,10.0,15.0,6.0,1.0,1.0,0.0,0.0,259.0,685.7,29466.0,7.0,2587.0,1677.0,21.0,6337.0,2915.0,15.9
11380,노원구,목련아파트상가 [11380],205800.0,127.0698765896,37.6468582175,511.4,431.4,942.8,4.0,4129000.0,12.078,16.977,18.899,12.078,61.0,96.0,31.0,28.0,4.0,13.0,8.0,3.0,1.0,2.0,6.0,0.0,259.0,552.5,29466.0,3.0,1791.0,1056.0,17.0,6024.0,2346.0,16.1
11381,노원구,중계목화아파트4단지 [11381],205800.0,127.0714066755,37.6435314138,285.3,310.8,596.1,4.0,4171000.0,11.9,16.647,18.722,11.9,0.0,67.0,21.0,22.0,7.0,5.0,4.0,2.0,1.0,3.0,2.0,0.0,570.0,637.6,29466.0,8.0,2407.0,597.0,32.0,7227.0,1492.0,18.2
11382,노원구,용동초등학교 [11382],279300.0,127.069131057,37.6421162703,30.5,153.9,184.4,2.0,1330000.0,11.647,16.449,18.469,11.647,1.0,328.0,49.0,189.0,15.0,33.0,15.0,5.0,5.0,6.0,11.0,0.0,792.0,505.9,29466.0,12.0,2866.0,371.0,39.0,8614.0,2417.0,259.2
11386,노원구,홈플러스중계점 [11386],279300.0,127.0686266493,37.6407225926,1.0,169.3,170.4,2.0,9093000.0,11.505,16.288,18.327,11.505,248.0,368.0,69.0,220.0,9.0,29.0,16.0,5.0,5.0,5.0,10.0,0.0,887.0,486.4,36273.0,22.0,3905.0,832.0,43.0,9448.0,3409.0,204.6
11395,노원구,중계주공2단지 [11395],205800.0,127.0778332524,37.6570502707,819.0,887.2,1706.2,3.0,4464000.0,13.391,18.242,20.208,13.391,41.0,161.0,25.0,27.0,11.0,24.0,27.0,9.0,13.0,18.0,7.0,0.0,488.0,566.1,39791.0,7.0,1834.0,888.0,35.0,6095.0,1836.0,22.8
11398,노원구,중계1동주민센터 [11398],901600.0,127.0775628848,37.651867022,1883.1,241.4,2124.5,3.0,7343000.0,12.946,17.678,19.767,12.946,301.0,855.0,158.0,91.0,14.0,47.0,423.0,16.0,6.0,47.0,53.0,0.0,1250.0,1056.5,39791.0,14.0,3135.0,633.0,41.0,7935.0,1617.0,20.0
11403,노원구,노원문화예술회관.불암초등학교 [11403],279300.0,127.0809177871,37.6500481925,703.6,1155.9,1859.5,5.0,3109000.0,13.003,17.559,19.825,13.003,58.0,302.0,83.0,43.0,8.0,40.0,88.0,12.0,4.0,18.0,6.0,0.0,1260.0,1361.4,39791.0,46.0,5088.0,0.0,65.0,9448.0,797.0,371.3
11404,노원구,영신여자고등학교입구 [11404],279300.0,127.081117547,37.6498199266,324.5,7.1,331.6,3.0,1126000.0,12.997,17.539,19.819,12.997,69.0,273.0,72.0,38.0,9.0,42.0,77.0,13.0,4.0,15.0,3.0,0.0,1268.0,1392.0,39791.0,47.0,5005.0,0.0,65.0,9485.0,757.0,390.2
11408,노원구,노원우체국 [11408],205800.0,127.0819108069,37.6461584467,974.7,3.7,978.4,5.0,807600.0,12.759,17.166,19.578,12.759,42.0,139.0,32.0,23.0,5.0,17.0,31.0,12.0,0.0,17.0,2.0,0.0,330.0,1563.7,29466.0,12.0,2202.0,0.0,44.0,5748.0,302.0,474.4
11415,노원구,대림벽산아파트 [11415],205800.0,127.0767460489,37.646757256,1.3,167.7,169.0,1.0,4557000.0,12.484,17.11,19.306,12.484,0.0,322.0,52.0,49.0,11.0,22.0,155.0,8.0,2.0,16.0,7.0,0.0,989.0,1124.2,29466.0,7.0,2098.0,607.0,23.0,5763.0,995.0,17.7
11416,노원구,하계역 [11416],901600.0,127.0677830754,37.6373880054,1129.3,1060.4,2189.7,11.0,4171000.0,11.189,15.91,18.009,11.189,44.0,195.0,49.0,102.0,6.0,16.0,5.0,4.0,3.0,3.0,7.0,0.0,933.0,116.0,36273.0,19.0,3903.0,2125.0,54.0,9808.0,3971.0,12.0
11417,노원구,하계미성아파트 [11417],308700.0,127.0688261293,37.6350943944,413.4,743.3,1156.6,7.0,1376000.0,11.076,15.682,17.894,11.076,6.0,306.0,80.0,84.0,22.0,36.0,32.0,19.0,7.0,14.0,12.0,0.0,523.0,157.4,36273.0,24.0,4331.0,2397.0,67.0,11406.0,5066.0,11.4
11418,중랑구,서울과학기술대앞 [11418],205800.0,127.0760825727,37.6305565211,249.0,383.9,632.9,4.0,2941000.0,11.219,15.357,18.012,11.219,25.0,173.0,79.0,29.0,26.0,8.0,6.0,1.0,10.0,11.0,0.0,3.0,508.0,601.9,26988.0,11.0,1990.0,0.0,59.0,7510.0,1510.0,395.1
11419,노원구,중계주공9단지후문 [11419],205800.0,127.0766005742,37.6430227729,4.8,66.4,71.2,1.0,111100.0,12.181,16.705,19.001,12.181,4.0,19.0,12.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,154.0,1058.9,36273.0,3.0,1365.0,606.0,13.0,4009.0,1817.0,20.2
11420,노원구,중계주공9단지후문 [11420],205800.0,127.0762238387,37.6430297743,16.1,20.0,36.2,1.0,1236000.0,12.158,16.697,18.978,12.158,4.0,20.0,12.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,162.0,1035.8,36273.0,3.0,1465.0,606.0,17.0,4420.0,1877.0,15.1
11421,노원구,삼익선경아파트후문.시립과학관 [11421],205800.0,127.0763594384,37.6399032712,32.4,43.1,75.5,1.0,1236000.0,11.926,16.364,18.742,11.926,5.0,93.0,24.0,9.0,6.0,9.0,26.0,2.0,1.0,13.0,3.0,0.0,231.0,836.5,36273.0,6.0,1762.0,1182.0,48.0,6378.0,2096.0,16.2
11425,노원구,하계미성아파트.을지병원 [11425],347900.0,127.0694328255,37.6365847976,2348.0,672.3,3020.3,7.0,1376000.0,11.23,15.856,18.048,11.23,53.0,250.0,77.0,93.0,13.0,25.0,12.0,7.0,5.0,11.0,7.0,0.0,834.0,129.9,36273.0,26.0,4230.0,1751.0,71.0,10965.0,4172.0,9.8
11426,노원구,하계역 [11426],549780.0,127.0694876352,37.6368537465,1121.9,1920.4,3042.3,6.0,1376000.0,11.254,15.886,18.073,11.254,50.0,251.0,83.0,92.0,12.0,22.0,12.0,7.0,5.0,11.0,7.0,0.0,857.0,143.3,36273.0,28.0,4311.0,1731.0,74.0,11103.0,4137.0,13.7
11429,노원구,한성여객종점 [11429],205800.0,127.070816008,37.6372710586,101.4,272.0,373.4,5.0,4084000.0,11.37,15.959,18.189,11.37,9.0,296.0,101.0,101.0,17.0,24.0,18.0,9.0,9.0,9.0,8.0,0.0,749.0,269.3,36273.0,38.0,4476.0,1206.0,79.0,11140.0,3540.0,22.4
11433,노원구,대진고등학교 [11433],662970.0,127.0736490566,37.6379362241,173.2,669.7,842.9,4.0,1236000.0,11.602,16.092,18.418,11.602,0.0,237.0,72.0,31.0,17.0,26.0,49.0,6.0,11.0,16.0,8.0,1.0,519.0,529.3,36273.0,43.0,4355.0,1077.0,78.0,9417.0,1952.0,9.9
11434,노원구,골마을근린공원 [11434],205800.0,127.0742334891,37.6383459245,792.8,595.1,1387.8,4.0,522100.0,11.671,16.149,18.487,11.671,0.0,201.0,53.0,26.0,17.0,23.0,44.0,5.0,10.0,15.0,7.0,1.0,385.0,593.5,36273.0,40.0,4051.0,1173.0,72.0,8988.0,2015.0,20.1
11440,노원구,동천학교 [11440],379995.0,127.0737689624,37.6440742238,186.0,167.3,353.3,2.0,1306000.0,12.088,16.755,18.909,12.088,13.0,58.0,19.0,13.0,5.0,7.0,8.0,3.0,1.0,2.0,0.0,0.0,328.0,837.3,29466.0,7.0,2423.0,817.0,23.0,5911.0,1816.0,200.5
11442,노원구,하계현대아파트 [11442],205800.0,127.0711485363,37.6449579802,342.3,298.6,640.9,4.0,4171000.0,11.999,16.797,18.821,11.999,14.0,112.0,40.0,33.0,5.0,15.0,5.0,3.0,2.0,3.0,6.0,0.0,370.0,605.6,29466.0,3.0,1669.0,601.0,19.0,6346.0,1853.0,20.3
11446,노원구,한천중학교 [11446],279300.0,127.0734430848,37.6309420546,196.8,174.7,371.5,4.0,2934000.0,11.069,15.336,17.869,11.069,1.0,74.0,28.0,13.0,4.0,8.0,6.0,2.0,5.0,7.0,0.0,1.0,542.0,576.8,26988.0,21.0,3726.0,1194.0,52.0,9454.0,2900.0,241.1
11447,노원구,하계역 [11447],901600.0,127.067615433,37.6368047138,1274.4,953.6,2228.0,12.0,4004000.0,11.132,15.843,17.953,11.132,10.0,207.0,43.0,105.0,7.0,14.0,11.0,9.0,1.0,5.0,12.0,0.0,939.0,60.0,36273.0,18.0,3670.0,2245.0,50.0,9900.0,4372.0,10.5
11448,노원구,하계장미아파트 [11448],578200.0,127.0688040917,37.634078815,837.9,484.7,1322.7,8.0,4171000.0,10.997,15.572,17.813,10.997,6.0,294.0,75.0,83.0,21.0,33.0,32.0,18.0,6.0,14.0,12.0,0.0,462.0,261.3,36273.0,28.0,4938.0,2855.0,55.0,11481.0,6041.0,15.3
11451,노원구,중평초등학교 [11451],279300.0,127.0653719794,37.6365987516,30.4,4.3,34.7,1.0,4004000.0,10.977,15.778,17.798,10.977,23.0,265.0,29.0,162.0,9.0,16.0,22.0,6.0,4.0,8.0,9.0,0.0,575.0,232.7,36273.0,9.0,2747.0,1892.0,34.0,9309.0,5437.0,10.3
11452,노원구,하계극동아파트 [11452],205800.0,127.064587841,37.6338331586,459.4,385.9,845.3,9.0,1376000.0,10.711,15.463,17.53,10.711,1.0,85.0,22.0,16.0,7.0,9.0,14.0,7.0,1.0,3.0,6.0,0.0,280.0,409.5,36273.0,9.0,4900.0,4217.0,41.0,12897.0,9737.0,14.4
11453,노원구,하계시영아파트 [11453],205800.0,127.0654518866,37.6340534239,274.4,1115.8,1390.2,8.0,1376000.0,10.782,15.503,17.602,10.782,39.0,114.0,28.0,25.0,9.0,15.0,17.0,10.0,1.0,3.0,6.0,0.0,293.0,338.7,36273.0,7.0,3298.0,2615.0,42.0,13137.0,9456.0,16.2
