자치구,정류장이름,ARS,가격_원,가격기준,가격_양면,가격_4면,상품유형,지원포맷,운영시간,야간조명,혼잡도,상세URL,수집일시,면수,가격_원per면
송파구,삼전사회복지관 [24176],24176,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1981,2026-05-31,2.0,205800.0
송파구,석촌고분역.올림픽병원 [24178],24178,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2807,2026-05-31,2.0,662970.0
송파구,석촌고분역.올림픽병원 [24179],24179,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2323,2026-05-31,2.0,578200.0
송파구,석촌역.잠실한솔아파트 [24181],24181,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2560,2026-05-31,2.0,1002540.0
송파구,석촌동남현교회앞 [24185],24185,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2324,2026-05-31,2.0,578200.0
송파구,송파책박물관.헬리오시티 [24188],24188,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2325,2026-05-31,1.0,617400.0
송파구,송파여성문화회관 [24194],24194,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/800,2026-05-31,2.0,901600.0
송파구,송파초등학교.송파동성당 [24196],24196,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2326,2026-05-31,2.0,578200.0
송파구,송파동한양1차아파트 [24201],24201,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1985,2026-05-31,1.0,279300.0
송파구,송파역 [24203],24203,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/377,2026-05-31,2.0,901600.0
송파구,성지아파트 [24204],24204,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/372,2026-05-31,2.0,578200.0
송파구,송파동삼익아파트 [24205],24205,617400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2327,2026-05-31,2.0,308700.0
송파구,삼익아파트미성아파트 [24206],24206,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/2328,2026-05-31,2.0,578200.0
송파구,송파2동한양삼성아파트 [24207],24207,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2329,2026-05-31,1.0,617400.0
송파구,방이중학교 [24210],24210,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2330,2026-05-31,2.0,578200.0
송파구,송파나루역.방이전통시장서문 [24212],24212,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2808,2026-05-31,2.0,662970.0
송파구,송파나루역.방이전통시장서문 [24213],24213,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2809,2026-05-31,2.0,662970.0
송파구,잠실진주아파트 [24216],24216,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2331,2026-05-31,2.0,578200.0
송파구,올림픽베어스타운아파트앞 [24217],24217,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/801,2026-05-31,2.0,901600.0
송파구,방이전통시장동문 [24219],24219,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2810,2026-05-31,2.0,379995.0
송파구,올림픽공원남2문 [24221],24221,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/802,2026-05-31,2.0,901600.0
강동구,올림픽공원장미광장 [24222],24222,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/205,2026-05-31,2.0,901600.0
송파구,한양 삼익아파트 [24224],24224,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/803,2026-05-31,2.0,901600.0
송파구,신구블레스밸리 [24228],24228,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1989,2026-05-31,1.0,279300.0
송파구,올림픽회관 [24231],24231,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1146,2026-05-31,2.0,901600.0
강동구,풍납동극동 [24232],24232,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/200,2026-05-31,2.0,578200.0
송파구,한성백제박물관 [24233],24233,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/2332,2026-05-31,2.0,578200.0
강동구,서울체육중.고등학교 [24234],24234,1166200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/53,2026-05-31,2.0,583100.0
강동구,둔촌오륜역.서문교회 [24235],24235,1166200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/55,2026-05-31,2.0,583100.0
강동구,서하남IC입구 [24236],24236,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2333,2026-05-31,2.0,578200.0
강동구,올림픽공원장미광장 [24239],24239,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/204,2026-05-31,2.0,578200.0
송파구,올림픽공원남2문 [24240],24240,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/1147,2026-05-31,2.0,901600.0
강동구,보성중고등학교 [24242],24242,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2811,2026-05-31,2.0,662970.0
강동구,보성중고등학교 [24243],24243,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2812,2026-05-31,2.0,379995.0
강동구,올림픽공원역 [24244],24244,1813000,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/65,2026-05-31,2.0,906500.0
강동구,올림픽공원역 [24245],24245,3283000,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/90,2026-05-31,2.0,1641500.0
강동구,올림픽공원테니스장 [24246],24246,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/500,2026-05-31,2.0,578200.0
강동구,올림픽선수촌아파트 [24247],24247,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2813,2026-05-31,2.0,662970.0
송파구,방이역 [24248],24248,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/804,2026-05-31,2.0,901600.0
송파구,오금역.오금동현대아파트 [24249],24249,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2814,2026-05-31,2.0,662970.0
송파구,오금공원앞 [24250],24250,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2334,2026-05-31,2.0,578200.0
송파구,오금동상아아파트 [24251],24251,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2335,2026-05-31,2.0,578200.0
송파구,보인고교.오금동삼성아파트 [24252],24252,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/805,2026-05-31,2.0,901600.0
강동구,송파사회복지관.성요셉성당 [24253],24253,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2815,2026-05-31,2.0,379995.0
강동구,송파참병원 [24256],24256,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출 비조명 광고물 인도,X,보통,https://dukplace.com/ko/product/ad/2816,2026-05-31,2.0,662970.0
강동구,신흥운수입구 [24259],24259,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1991,2026-05-31,1.0,279300.0
강동구,오금공원사거리 [24263],24263,759990,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2817,2026-05-31,2.0,379995.0
송파구,오금동대림아파트 [24264],24264,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/806,2026-05-31,2.0,901600.0
강동구,송파도서관 [24266],24266,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2336,2026-05-31,2.0,578200.0
강동구,우창아파트 [24267],24267,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/807,2026-05-31,2.0,901600.0
강동구,오금동사거리 [24268],24268,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2350,2026-05-31,2.0,578200.0
송파구,체육문화회관 [24272],24272,940800,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/808,2026-05-31,1.0,940800.0
강동구,송파사회복지관 [24274],24274,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1986,2026-05-31,2.0,205800.0
송파구,거여아파트단지앞 [24275],24275,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2351,2026-05-31,1.0,617400.0
강동구,거여역5번출구 [24276],24276,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2818,2026-05-31,2.0,662970.0
강동구,종점 [24279],24279,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2352,2026-05-31,1.0,617400.0
강동구,마천1동주민센터.송파롯데캐슬 [24282],24282,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2353,2026-05-31,2.0,578200.0
강동구,마천동금호어울림1차아파트 [24293],24293,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2354,2026-05-31,2.0,578200.0
강동구,마천시장마천동우방아파트앞 [24295],24295,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2355,2026-05-31,2.0,578200.0
강동구,남천초교마천동우방아파트앞 [24296],24296,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2356,2026-05-31,2.0,578200.0
강동구,청암노인요양원 [24297],24297,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2819,2026-05-31,2.0,662970.0
강동구,청암노인요양원 [24298],24298,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1996,2026-05-31,1.0,279300.0
강동구,마천동사거리 [24299],24299,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2357,2026-05-31,2.0,578200.0
강동구,마천동사거리 [24300],24300,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2358,2026-05-31,2.0,578200.0
송파구,복정역1번출구 [24305],24305,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/1975,2026-05-31,2.0,205800.0
송파구,문정대우아파트 [24311],24311,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1974,2026-05-31,1.0,279300.0
송파구,삼성래미안아파트후문 [24312],24312,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2359,2026-05-31,2.0,578200.0
송파구,문정시영가락프라자아파트 [24313],24313,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2360,2026-05-31,2.0,578200.0
송파구,문정시영.세양청마루아파트 [24314],24314,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2361,2026-05-31,2.0,578200.0
송파구,한림연예예술고교 [24316],24316,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2362,2026-05-31,1.0,617400.0
송파구,문정동푸르지오아파트 [24323],24323,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2363,2026-05-31,2.0,578200.0
송파구,문정동래미안아파트 [24325],24325,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2364,2026-05-31,2.0,578200.0
송파구,문정래미안현대아파트앞 [24326],24326,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2365,2026-05-31,1.0,617400.0
송파구,문정현대아파트 [24327],24327,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/809,2026-05-31,2.0,901600.0
송파구,문정현대아파트 [24329],24329,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2366,2026-05-31,2.0,578200.0
송파구,문정동제일은행 [24331],24331,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2367,2026-05-31,2.0,578200.0
송파구,삼성래미안아파트후문 [24332],24332,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2368,2026-05-31,2.0,578200.0
송파구,문정2동주민센터.청소년수련관 [24333],24333,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2369,2026-05-31,2.0,578200.0
송파구,훼미리근린공원 [24334],24334,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/810,2026-05-31,2.0,901600.0
송파구,문정로데오거리입구 [24335],24335,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/811,2026-05-31,2.0,901600.0
송파구,오금역2번출구 [24338],24338,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2820,2026-05-31,2.0,662970.0
송파구,오금역3번출구 [24339],24339,1325940,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2821,2026-05-31,2.0,662970.0
강동구,위례포레샤인18단지남문 [24341],24341,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/812,2026-05-31,2.0,901600.0
강동구,힐스테이트센트럴위례 [24342],24342,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/813,2026-05-31,2.0,901600.0
송파구,삼환아파트 [24349],24349,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,매우혼잡,https://dukplace.com/ko/product/ad/2370,2026-05-31,2.0,578200.0
송파구,송파배드민턴체육관 [24350],24350,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2371,2026-05-31,1.0,617400.0
송파구,문정시영가락프라자아파트 [24352],24352,420420,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2907,2026-05-31,2.0,210210.0
송파구,가락2동프라자아파트 [24353],24353,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2372,2026-05-31,2.0,578200.0
송파구,극동아파트 [24355],24355,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2373,2026-05-31,2.0,578200.0
송파구,가락동극동아파트 [24357],24357,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2374,2026-05-31,2.0,578200.0
송파구,가락동쌍용아파트앞 [24358],24358,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/814,2026-05-31,2.0,901600.0
송파구,가동초등학교 [24360],24360,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1965,2026-05-31,2.0,205800.0
송파구,가락2동주민센터 [24361],24361,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1969,2026-05-31,2.0,205800.0
송파구,가락2동주민센터 [24362],24362,279300,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1971,2026-05-31,1.0,279300.0
송파구,문정로데오거리입구 [24364],24364,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/815,2026-05-31,2.0,901600.0
송파구,건너말공원입구 [24366],24366,411600,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/1973,2026-05-31,2.0,205800.0
송파구,송파경찰서.오금역 [24369],24369,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,혼잡,https://dukplace.com/ko/product/ad/816,2026-05-31,2.0,901600.0
송파구,가락동쌍용아파트 [24370],24370,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2375,2026-05-31,2.0,578200.0
송파구,가락대림아파트 [24371],24371,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2376,2026-05-31,2.0,578200.0
송파구,신가초등학교 [24372],24372,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2377,2026-05-31,2.0,578200.0
송파구,포레나송파 [24376],24376,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/817,2026-05-31,2.0,901600.0
송파구,경찰병원.KT가락지사 [24377],24377,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2378,2026-05-31,2.0,578200.0
송파구,경찰병원.KT가락지사 [24378],24378,617400,단면(1면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2379,2026-05-31,1.0,617400.0
송파구,경찰병원.서울동부고용노동지청 [24379],24379,1156400,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/2380,2026-05-31,2.0,578200.0
송파구,가락시장역4번출구.제일오피스텔 [24380],24380,2005080,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,보통,https://dukplace.com/ko/product/ad/2561,2026-05-31,2.0,1002540.0
강동구,위례호반써밋 [24381],24381,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/818,2026-05-31,2.0,901600.0
강동구,북위례입구 [24383],24383,1803200,양면(2면),,,인쇄,"ai,psd",24시간 노출,O,원활,https://dukplace.com/ko/product/ad/819,2026-05-31,2.0,901600.0
