ARS,자치구,정류장이름,공시지가_원per㎡,PNU,지번,공시지가_주소,공시연도
04174,강남구,천주교성수동성당앞 [04174],4953000.0,1120011400107180003,718-3 도,서울특별시 성동구 성수동1가 718-3,2025
04176,성동구,뚝도아리수정수센터수도박물관 [04176],983500.0,1120011400106850235,685-235도,서울특별시 성동구 성수동1가 685-235,2025
04177,성동구,서울숲역2번출구 [04177],7576000.0,1120011400106561972,656-1972 철,서울특별시 성동구 성수동1가 656-1972,2025
04178,성동구,서울숲역3번출구 [04178],983500.0,1120011400106560924,656-924도,서울특별시 성동구 성수동1가 656-924,2025
04183,강남구,경일초등학교입구 [04183],2985000.0,1120011400106561277,656-1277도,서울특별시 성동구 성수동1가 656-1277,2025
04187,성동구,상원 [04187],2048000.0,1120011400106560566,656-566도,서울특별시 성동구 성수동1가 656-566,2025
04188,성동구,상원 [04188],983500.0,1120011400106560040,656-40전,서울특별시 성동구 성수동1가 656-40,2025
04191,광진구,성수119안전센터 [04191],10200000.0,1120011500102340001,234-1대,서울특별시 성동구 성수동2가 234-1,2025
04207,광진구,화양사거리 [04207],11690000.0,1120011500102810024,281-24대,서울특별시 성동구 성수동2가 281-24,2025
04210,성동구,성수2가3동주민센터 [04210],3731000.0,1120011500102890030,289-30도,서울특별시 성동구 성수동2가 289-30,2025
04211,성동구,제인병원 [04211],6209000.0,1120011800100810014,81-14대,서울특별시 성동구 송정동 81-14,2025
04212,광진구,성동세무서앞 [04212],2860000.0,1120011500102800049,280-49도,서울특별시 성동구 성수동2가 280-49,2025
04216,광진구,군자교남단 [04216],1953000.0,1120011800100970041,97-41도,서울특별시 성동구 송정동 97-41,2025
04217,동대문구,신답역 [04217],1696000.0,1120012200101280000,128 도,서울특별시 성동구 용답동 128,2025
04221,성동구,서울교통공사.서울새활용플라자 [04221],6089000.0,1120012200102230005,223-5 대,서울특별시 성동구 용답동 223-5,2025
04223,성동구,뚝섬서울숲 [04223],983500.0,1120011400106850534,685-534제,서울특별시 성동구 성수동1가 685-534,2025
04236,성동구,뚝섬역8번출구 [04236],3745000.0,1120011400106560853,656-853도,서울특별시 성동구 성수동1가 656-853,2025
04237,성동구,뚝섬역2번출구 [04237],2212000.0,1120011400107150001,715-1 공,서울특별시 성동구 성수동1가 715-1,2025
04238,성동구,뚝섬역5번출구 [04238],3072000.0,1120011400100140022,14-22도,서울특별시 성동구 성수동1가 14-22,2025
04241,성동구,SK테크노빌딩앞 [04241],3494000.0,1120011500102760005,276-5도,서울특별시 성동구 성수동2가 276-5,2025
04243,성동구,경동초등학교입구 [04243],3106000.0,1120011400106940003,694-3 도,서울특별시 성동구 성수동1가 694-3,2025
04246,강남구,경일초등학교앞 [04246],3465000.0,1120011400100720128,72-128도,서울특별시 성동구 성수동1가 72-128,2025
04254,성동구,리버하우스 [04254],10460000.0,1120011400100130012,13-12대,서울특별시 성동구 성수동1가 13-12,2025
04255,성동구,리버하우스 [04255],2374000.0,1120011400100130217,13-217도,서울특별시 성동구 성수동1가 13-217,2025
04261,성동구,청계9가.텐즈힐2단지 정문앞 [04261],4445000.0,1120010100100020026,2-26 천,서울특별시 성동구 상왕십리동 2-26,2025
04266,성동구,뚝섬서울숲남문 [04266],983500.0,1120011400107190000,719 도,서울특별시 성동구 성수동1가 719,2025
04268,동대문구,용답휴식공원 [04268],1696000.0,1120012200101280008,128-8도,서울특별시 성동구 용답동 128-8,2025
04271,성동구,마장역 [04271],1455000.0,1120010500108040000,804도,서울특별시 성동구 마장동 804,2025
04273,성동구,숭신초등학교 [04273],2253000.0,1120010200105640002,564-2도,서울특별시 성동구 하왕십리동 564-2,2025
04275,성동구,극동아파트 [04275],2088000.0,1120010200110600000,1060도,서울특별시 성동구 하왕십리동 1060,2025
04276,성동구,풍림아파트 [04276],2173000.0,1120010200110630000,1063 도,서울특별시 성동구 하왕십리동 1063,2025
04278,성동구,대림아파트 [04278],2215000.0,1120010700103470002,347-2공,서울특별시 성동구 행당동 347-2,2025
04280,성동구,행당역 [04280],3165000.0,1120010700103470010,347-10도,서울특별시 성동구 행당동 347-10,2025
04290,성동구,왕십리자이.신당현대아파트 [04290],2114000.0,1120010200109990280,999-280 도,서울특별시 성동구 하왕십리동 999-280,2025
04295,성동구,황학교.텐즈힐몰 [04295],7209000.0,1120010100108110000,811 대,서울특별시 성동구 상왕십리동 811,2025
04301,성동구,왕십리광장 [04301],4754000.0,1120010700101880012,188-12도,서울특별시 성동구 행당동 188-12,2025
04302,성동구,왕십리역4번출구 [04302],3274000.0,1120010700101880001,188-1도,서울특별시 성동구 행당동 188-1,2025
04305,성동구,한양여대앞 [04305],1304000.0,1120010600101200022,120-22도,서울특별시 성동구 사근동 120-22,2025
04574,성동구,성동구청 [04574],2481000.0,1120010700101920040,192-40도,서울특별시 성동구 행당동 192-40,2025
04753,성동구,왕십리역7번출구 [04753],8821000.0,1120010700101960009,196-9대,서울특별시 성동구 행당동 196-9,2025
05101,광진구,군자교 [05101],5871000.0,1121510100106140001,614-1대,서울특별시 광진구 중곡동 614-1,2025
05115,광진구,국립서울병원앞 [05115],6804000.0,1121510100100310007,31-7대,서울특별시 광진구 중곡동 31-7,2025
05116,광진구,중곡동종점 [05116],1829000.0,1121510100101500103,150-103도,서울특별시 광진구 중곡동 150-103,2025
05118,광진구,신성시장앞 [05118],1881000.0,1121510100102660005,266-5 도,서울특별시 광진구 중곡동 266-5,2025
05121,광진구,면곡시장 [05121],1642000.0,1121510100102630001,263-1 도,서울특별시 광진구 중곡동 263-1,2025
05132,광진구,용곡삼거리 [05132],5315000.0,1121510100100290056,29-56대,서울특별시 광진구 중곡동 29-56,2025
05135,광진구,용암사입구 [05135],5025000.0,1121510100100180001,18-1대,서울특별시 광진구 중곡동 18-1,2025
05136,광진구,대원고교앞 [05136],5626000.0,1121510100100180072,18-72대,서울특별시 광진구 중곡동 18-72,2025
05142,광진구,구의사거리.광진소방서앞 [05142],2614000.0,1121510200104620000,462도,서울특별시 광진구 능동 462,2025
05143,광진구,어린이회관 [05143],2036000.0,1121510200100180011,18-11대,서울특별시 광진구 능동 18-11,2025
05145,광진구,광진경찰서 [05145],2330000.0,1121510300102360011,236-11도,서울특별시 광진구 구의동 236-11,2025
05146,광진구,광진경찰서 [05146],7696000.0,1121510300102360046,236-46대,서울특별시 광진구 구의동 236-46,2025
05148,광진구,광진구청 [05148],2394000.0,1121510300102520020,252-20도,서울특별시 광진구 구의동 252-20,2025
05149,광진구,광진구청.구의역2번출구 [05149],2788000.0,1121510300102450024,245-24도,서울특별시 광진구 구의동 245-24,2025
05150,광진구,래미안구의파크스위트 [05150],7926000.0,1121510300102300013,230-13대,서울특별시 광진구 구의동 230-13,2025
05152,광진구,구의2동주민센터입구 [05152],8691000.0,1121510300100710026,71-26대,서울특별시 광진구 구의동 71-26,2025
05154,광진구,구의사거리 [05154],7863000.0,1121510300100680029,68-29대,서울특별시 광진구 구의동 68-29,2025
05155,광진구,래미안구의파크스위트 [05155],2472000.0,1121510300102030027,203-27 도,서울특별시 광진구 구의동 203-27,2025
05165,광진구,올림픽대교북단사거리 [05165],2678000.0,1121510400105330002,533-2도,서울특별시 광진구 광장동 533-2,2025
05166,광진구,광장동현대아파트앞 [05166],2666000.0,1121510400102360000,236 도,서울특별시 광진구 광장동 236,2025
05167,광진구,광장현대아파트앞 [05167],2666000.0,1121510400104490002,449-2 도,서울특별시 광진구 광장동 449-2,2025
05168,광진구,광나루역.극동아파트 [05168],2666000.0,1121510400102010002,201-2도,서울특별시 광진구 광장동 201-2,2025
05173,강동구,워커힐아파트앞 [05173],8091000.0,1121510400101210000,121 대,서울특별시 광진구 광장동 121,2025
05174,강동구,워커힐입구 [05174],1453000.0,1121510400101450002,145-2 도,서울특별시 광진구 광장동 145-2,2025
05175,광진구,광진구청 [05175],2915000.0,1121510500102050006,205-6도,서울특별시 광진구 자양동 205-6,2025
05176,광진구,자양사거리 [05176],2915000.0,1121510500102190016,219-16도,서울특별시 광진구 자양동 219-16,2025
05177,광진구,자양사거리 [05177],2915000.0,1121510500102190016,219-16도,서울특별시 광진구 자양동 219-16,2025
05185,광진구,국민은행자양지점앞 [05185],2544000.0,1121510500106530003,653-3도,서울특별시 광진구 자양동 653-3,2025
05187,광진구,자양아파트앞 [05187],2410000.0,1121510500107320000,732 도,서울특별시 광진구 자양동 732,2025
05188,광진구,자양동잠실대교북단 [05188],9235000.0,1121510500108620000,862 대,서울특별시 광진구 자양동 862,2025
05189,광진구,신자초등학교앞 [05189],2595000.0,1121510500107380000,738도,서울특별시 광진구 자양동 738,2025
05194,광진구,자양동잠실대교북단 [05194],3061000.0,1121510500107320003,732-3도,서울특별시 광진구 자양동 732-3,2025
05201,광진구,신양초등학교앞 [05201],5619000.0,1121510500105040000,504학,서울특별시 광진구 자양동 504,2025
05203,광진구,뚝도변전소앞 [05203],2478000.0,1121510500105100006,510-6 도,서울특별시 광진구 자양동 510-6,2025
05204,광진구,건대역 [05204],3583000.0,1121510500102270337,227-337 도,서울특별시 광진구 자양동 227-337,2025
05210,광진구,자양우성아파트앞 [05210],2384000.0,1121510500105200001,520-1도,서울특별시 광진구 자양동 520-1,2025
05212,광진구,자양고교앞 [05212],2421000.0,1121510500105530500,553-500도,서울특별시 광진구 자양동 553-500,2025
05218,광진구,건대로데오거리입구 [05218],3583000.0,1121510500100020005,2-5도,서울특별시 광진구 자양동 2-5,2025
05220,광진구,영동대교북단 [05220],2858000.0,1121510500102030022,203-22 도,서울특별시 광진구 자양동 203-22,2025
05222,광진구,신양초등학교앞 [05222],2478000.0,1121510500108540004,854-4 도,서울특별시 광진구 자양동 854-4,2025
05223,광진구,자양4동주민센터앞 [05223],2478000.0,1121510500100650011,65-11도,서울특별시 광진구 자양동 65-11,2025
05226,광진구,광진광장 [05226],16780000.0,1121510700101740000,174대,서울특별시 광진구 화양동 174,2025
05231,광진구,어린이대공원역3번출구 [05231],2614000.0,1121510700105230001,523-1도,서울특별시 광진구 화양동 523-1,2025
05234,광진구,어린이대공원역.화양천주교회 [05234],3076000.0,1121510700100390005,39-5도,서울특별시 광진구 화양동 39-5,2025
05237,광진구,군자교남단 [05237],2167000.0,1121510900100290065,29-65도,서울특별시 광진구 군자동 29-65,2025
05247,광진구,장안초등학교 [05247],4468000.0,1121510900105030001,503-1 도,서울특별시 광진구 군자동 503-1,2025
05249,광진구,화양사거리 [05249],3174000.0,1121510900103550009,355-9 도,서울특별시 광진구 군자동 355-9,2025
05250,광진구,화양리 [05250],3141000.0,1121510900103460042,346-42도,서울특별시 광진구 군자동 346-42,2025
05251,광진구,어린이대공원앞.세종대학교 [05251],4300000.0,1121510900100980000,98 학,서울특별시 광진구 군자동 98,2025
05258,광진구,어린이대공원후문 [05258],3712000.0,1121510300100960000,96도,서울특별시 광진구 구의동 96,2025
05261,광진구,제일은행사거리 [05261],2384000.0,1121510500105200001,520-1도,서울특별시 광진구 자양동 520-1,2025
05265,강동구,광진청소년수련관 [05265],900900.0,1121510400103030002,303-2도,서울특별시 광진구 광장동 303-2,2025
05272,광진구,구의3동주민센터 [05272],2921000.0,1121510300102180025,218-25도,서울특별시 광진구 구의동 218-25,2025
05695,광진구,✈️ 광진구의회 [05695],3583000.0,1121510500102270337,227-337 도,서울특별시 광진구 자양동 227-337,2025
05697,광진구,✈️ 건국대학교 [05697],3076000.0,1121510700100040014,4-14도,서울특별시 광진구 화양동 4-14,2025
05698,광진구,✈️ 세종대학교 [05698],2926000.0,1121510900100920018,92-18도,서울특별시 광진구 군자동 92-18,2025
05699,광진구,✈️ 세종대학교 [05699],869200.0,1121510200100180000,18 공,서울특별시 광진구 능동 18,2025
06101,동대문구,신설동역 [06101],2604000.0,1123010100100760005,76-5도,서울특별시 동대문구 신설동 76-5,2025
06102,동대문구,신설동역 [06102],12660000.0,1123010100100980024,98-24 대,서울특별시 동대문구 신설동 98-24,2025
06103,동대문구,용두동한국의류시험연구원 [06103],1793000.0,1123010200102370010,237-10도,서울특별시 동대문구 용두동 237-10,2025
06104,동대문구,용두로타리한국의류시험연구원 [06104],7318000.0,1123010200102360001,236-1 대,서울특별시 동대문구 용두동 236-1,2025
06106,동대문구,제기역약령시장 [06106],1672000.0,1123010200100470001,47-1도,서울특별시 동대문구 용두동 47-1,2025
06107,성북구,신설동역1번출구 [06107],1760000.0,1123010100100810210,81-210 도,서울특별시 동대문구 신설동 81-210,2025
06112,동대문구,청량리미주상가앞 [06112],10330000.0,1123010400105970038,597-38대,서울특별시 동대문구 전농동 597-38,2025
06113,동대문구,서울성심병원 [06113],1672000.0,1123010700100350000,35도,서울특별시 동대문구 청량리동 35,2025
06118,동대문구,삼육서울병원 [06118],2014000.0,1123010900102550020,255-20 도,서울특별시 동대문구 휘경동 255-20,2025
06121,중랑구,중랑교 [06121],7234000.0,1123010900100340048,34-48대,서울특별시 동대문구 휘경동 34-48,2025
