ARS,자치구,정류장이름,승차_일평균,하차_일평균,승하차_일평균,경유노선수
24161,송파구,잠실우성4차현대아파트 [24161],653.4,660.6,1314.0,4.0
24165,송파구,아주중학교 [24165],533.6,425.0,958.6,2.0
24167,송파구,삼전역 [24167],1062.6,1037.5,2100.1,6.0
24168,송파구,송파구민회관구의회 [24168],1016.3,1100.8,2117.1,7.0
24169,송파구,송파구민회관구의회 [24169],1269.1,1130.6,2399.7,8.0
24176,송파구,삼전사회복지관 [24176],226.3,231.6,457.9,1.0
24178,송파구,석촌고분역.올림픽병원 [24178],487.6,774.9,1262.4,3.0
24179,송파구,석촌고분역.올림픽병원 [24179],799.5,689.8,1489.2,3.0
24181,송파구,석촌역.잠실한솔아파트 [24181],808.4,906.6,1714.9,4.0
24185,송파구,석촌동남현교회앞 [24185],392.6,258.2,650.8,3.0
24188,송파구,송파책박물관.헬리오시티 [24188],562.0,485.1,1047.1,3.0
24194,송파구,송파여성문화회관 [24194],443.4,352.0,795.4,2.0
24196,송파구,송파초등학교.송파동성당 [24196],274.7,361.4,636.1,2.0
24201,송파구,송파동한양1차아파트 [24201],738.7,361.4,1100.1,3.0
24203,송파구,송파역 [24203],231.1,445.3,676.4,2.0
24204,송파구,성지아파트 [24204],289.8,323.1,613.0,3.0
24205,송파구,송파동삼익아파트 [24205],47.0,153.1,200.1,1.0
24206,송파구,삼익아파트미성아파트 [24206],1135.8,1264.2,2400.0,7.0
24207,송파구,송파2동한양삼성아파트 [24207],331.3,546.7,878.0,3.0
24210,송파구,방이중학교 [24210],362.9,358.4,721.4,2.0
24212,송파구,송파나루역.방이전통시장서문 [24212],386.1,436.4,822.5,2.0
24213,송파구,송파나루역.방이전통시장서문 [24213],399.2,309.0,708.2,1.0
24216,송파구,잠실진주아파트 [24216],1074.6,859.7,1934.3,6.0
24217,송파구,올림픽베어스타운아파트앞 [24217],240.0,308.4,548.4,3.0
24219,송파구,방이전통시장동문 [24219],466.5,71.0,537.5,2.0
24221,송파구,올림픽공원남2문 [24221],290.8,518.8,809.6,5.0
24222,강동구,올림픽공원장미광장 [24222],281.3,386.4,667.8,3.0
24224,송파구,한양 삼익아파트 [24224],1377.2,838.6,2215.8,8.0
24228,송파구,신구블레스밸리 [24228],333.2,101.4,434.6,2.0
24231,송파구,올림픽회관 [24231],822.2,709.7,1531.9,8.0
24232,강동구,풍납동극동 [24232],832.1,1587.8,2419.9,11.0
24233,송파구,한성백제박물관 [24233],195.1,230.0,425.1,3.0
24234,강동구,서울체육중.고등학교 [24234],30.4,64.2,94.5,2.0
24235,강동구,둔촌오륜역.서문교회 [24235],125.9,259.2,385.1,1.0
24236,강동구,서하남IC입구 [24236],30.9,111.1,142.0,1.0
24239,강동구,올림픽공원장미광장 [24239],386.0,303.2,689.2,3.0
24240,송파구,올림픽공원남2문 [24240],181.8,190.4,372.3,3.0
24242,강동구,보성중고등학교 [24242],155.3,461.2,616.5,4.0
24243,강동구,보성중고등학교 [24243],480.4,697.5,1177.9,6.0
24244,강동구,올림픽공원역 [24244],1405.1,1610.8,3015.9,6.0
24245,강동구,올림픽공원역 [24245],1751.9,1132.7,2884.6,6.0
24246,강동구,올림픽공원테니스장 [24246],38.4,92.7,131.1,2.0
24247,강동구,올림픽선수촌아파트 [24247],557.3,696.4,1253.7,6.0
24248,송파구,방이역 [24248],448.1,612.5,1060.6,3.0
24249,송파구,오금역.오금동현대아파트 [24249],2057.7,1800.5,3858.2,9.0
24250,송파구,오금공원앞 [24250],695.4,606.9,1302.3,9.0
24251,송파구,오금동상아아파트 [24251],823.4,717.0,1540.4,7.0
24252,송파구,보인고교.오금동삼성아파트 [24252],757.4,1017.4,1774.8,7.0
24253,강동구,송파사회복지관.성요셉성당 [24253],266.2,73.4,339.6,2.0
24256,강동구,송파참병원 [24256],33.0,121.7,154.7,1.0
24259,강동구,신흥운수입구 [24259],519.0,98.5,617.5,3.0
24263,강동구,오금공원사거리 [24263],341.9,169.4,511.3,4.0
24264,송파구,오금동대림아파트 [24264],549.9,238.6,788.5,4.0
24266,강동구,송파도서관 [24266],637.9,184.6,822.5,3.0
24267,강동구,우창아파트 [24267],290.9,669.9,960.8,3.0
24268,강동구,오금동사거리 [24268],509.6,136.0,645.6,3.0
24272,송파구,체육문화회관 [24272],208.0,445.1,653.1,4.0
24274,강동구,송파사회복지관 [24274],61.0,349.8,410.8,1.0
24275,송파구,거여아파트단지앞 [24275],531.0,637.0,1168.1,4.0
24276,강동구,거여역5번출구 [24276],938.7,450.2,1388.9,2.0
24279,강동구,종점 [24279],169.2,152.8,322.0,5.0
24282,강동구,마천1동주민센터.송파롯데캐슬 [24282],62.4,226.2,288.6,3.0
24293,강동구,마천동금호어울림1차아파트 [24293],474.2,118.9,593.2,3.0
24295,강동구,마천시장마천동우방아파트앞 [24295],269.0,856.8,1125.7,5.0
24296,강동구,남천초교마천동우방아파트앞 [24296],1170.2,174.0,1344.2,5.0
24297,강동구,청암노인요양원 [24297],87.6,492.4,579.9,5.0
24298,강동구,청암노인요양원 [24298],256.6,46.0,302.6,5.0
24299,강동구,마천동사거리 [24299],1220.7,243.8,1464.5,6.0
24300,강동구,마천동사거리 [24300],262.3,1113.1,1375.4,5.0
24305,송파구,복정역1번출구 [24305],52.5,165.9,218.4,3.0
24311,송파구,문정대우아파트 [24311],109.0,114.4,223.4,1.0
24312,송파구,삼성래미안아파트후문 [24312],316.9,416.0,732.9,2.0
24313,송파구,문정시영가락프라자아파트 [24313],280.0,240.3,520.3,2.0
24314,송파구,문정시영.세양청마루아파트 [24314],293.2,332.6,625.8,2.0
24316,송파구,한림연예예술고교 [24316],64.6,203.3,267.9,2.0
24323,송파구,문정동푸르지오아파트 [24323],504.7,94.1,598.8,3.0
24325,송파구,문정동래미안아파트 [24325],665.0,172.6,837.6,3.0
24326,송파구,문정래미안현대아파트앞 [24326],134.8,559.0,693.8,4.0
24327,송파구,문정현대아파트 [24327],270.4,67.8,338.3,3.0
24329,송파구,문정현대아파트 [24329],253.0,762.4,1015.3,5.0
24331,송파구,문정동제일은행 [24331],580.8,68.5,649.3,1.0
24332,송파구,삼성래미안아파트후문 [24332],191.8,148.8,340.5,1.0
24333,송파구,문정2동주민센터.청소년수련관 [24333],421.7,550.5,972.1,7.0
24334,송파구,훼미리근린공원 [24334],465.3,390.1,855.5,7.0
24335,송파구,문정로데오거리입구 [24335],43.8,124.5,168.3,2.0
24338,송파구,오금역2번출구 [24338],67.9,158.3,226.2,1.0
24339,송파구,오금역3번출구 [24339],136.1,89.7,225.7,1.0
24341,강동구,위례포레샤인18단지남문 [24341],128.6,60.6,189.2,1.0
24342,강동구,힐스테이트센트럴위례 [24342],94.9,108.6,203.5,1.0
24349,송파구,삼환아파트 [24349],591.0,592.8,1183.8,6.0
24350,송파구,송파배드민턴체육관 [24350],246.4,279.4,525.8,2.0
24352,송파구,문정시영가락프라자아파트 [24352],103.0,118.0,221.0,1.0
24353,송파구,가락2동프라자아파트 [24353],64.5,107.8,172.3,1.0
24355,송파구,극동아파트 [24355],140.8,56.3,197.0,2.0
24357,송파구,가락동극동아파트 [24357],389.0,418.9,808.0,5.0
24358,송파구,가락동쌍용아파트앞 [24358],385.3,234.7,620.0,3.0
24360,송파구,가동초등학교 [24360],30.9,47.6,78.4,1.0
24361,송파구,가락2동주민센터 [24361],19.5,49.5,69.0,1.0
24362,송파구,가락2동주민센터 [24362],35.4,50.6,86.0,1.0
24364,송파구,문정로데오거리입구 [24364],170.0,494.0,664.0,4.0
24366,송파구,건너말공원입구 [24366],187.0,654.0,841.0,4.0
24369,송파구,송파경찰서.오금역 [24369],1693.0,1816.5,3509.5,8.0
24370,송파구,가락동쌍용아파트 [24370],134.2,112.3,246.5,1.0
24371,송파구,가락대림아파트 [24371],287.2,242.5,529.8,2.0
24372,송파구,신가초등학교 [24372],201.2,76.3,277.5,1.0
24376,송파구,포레나송파 [24376],38.3,24.8,63.1,1.0
24377,송파구,경찰병원.KT가락지사 [24377],164.9,228.2,393.1,2.0
24378,송파구,경찰병원.KT가락지사 [24378],319.0,201.1,520.1,2.0
24379,송파구,경찰병원.서울동부고용노동지청 [24379],700.8,614.0,1314.8,4.0
24380,송파구,가락시장역4번출구.제일오피스텔 [24380],372.3,809.6,1181.9,4.0
24381,강동구,위례호반써밋 [24381],19.7,69.9,89.6,1.0
24383,강동구,북위례입구 [24383],55.9,67.5,123.4,1.0
24384,강동구,위례포레자이 [24384],,,,
24386,송파구,가락시장.가락몰 [24386],484.6,602.9,1087.4,7.0
24387,송파구,가락시장남문 [24387],359.8,380.7,740.5,7.0
24388,송파구,가락시장.헬리오시티 [24388],413.8,630.6,1044.4,4.0
24389,송파구,가락시장.헬리오시티 [24389],608.1,258.6,866.7,4.0
24390,송파구,가락1동주민센터 [24390],256.5,327.1,583.7,4.0
24391,송파구,서울방이동고분군 [24391],751.3,624.1,1375.4,7.0
24392,송파구,문정동대우아파트 [24392],81.0,184.9,265.9,1.0
24394,강동구,풍납토성서성벽 [24394],51.5,211.0,262.5,1.0
24395,송파구,가락시장동문 [24395],29.5,276.4,305.9,1.0
24396,송파구,몽촌토성역.한성백제역 [24396],869.3,824.6,1693.9,5.0
24397,강동구,풍납동강변현대아파트 [24397],68.3,76.6,144.9,1.0
24403,강동구,거여역7번출구 [24403],1178.0,572.6,1750.6,4.0
24404,강동구,거여역6번출구 [24404],318.5,885.5,1204.0,3.0
24408,강동구,오륜사거리 [24408],187.8,59.3,247.1,1.0
24409,강동구,오륜사거리 [24409],51.0,214.3,265.3,1.0
24431,강동구,갑을.미성아파트 [24431],105.9,104.7,210.6,1.0
24432,송파구,송파배드민턴체육관 [24432],90.8,243.0,333.8,2.0
24434,강동구,풍납중학교앞 [24434],36.3,105.2,141.5,1.0
24435,송파구,복정역3번출구 [24435],54.5,43.4,97.9,1.0
24442,송파구,장지역2번출구 [24442],680.1,2202.6,2882.7,5.0
24444,송파구,가락시장역5번출구 [24444],1134.0,583.9,1717.9,4.0
24445,강동구,올림픽대교남단교차로 [24445],53.2,93.8,147.0,1.0
24448,송파구,아이코리아 [24448],221.7,42.3,264.0,8.0
24452,송파구,송파파인타운8단지.9단지 [24452],136.8,108.8,245.6,2.0
24453,송파구,송파구립산모건강증진센터 [24453],299.8,170.2,470.0,3.0
24454,송파구,장지동주민센터앞 [24454],223.4,85.8,309.2,2.0
24455,송파구,장지동주민센터.송파파인타운1단지 [24455],60.4,127.7,188.1,2.0
24457,송파구,건영아파트앞 [24457],25.7,185.0,210.6,3.0
24458,송파구,잠실새내역앞 [24458],218.8,1311.0,1529.8,3.0
24459,송파구,가락래미안앞 [24459],176.9,692.6,869.5,6.0
24462,송파구,송파파인타운2단지.구립송파복지센터 [24462],77.1,344.8,422.0,4.0
24463,송파구,송파파인타운3단지.한림예고 [24463],510.9,100.7,611.6,4.0
24464,송파구,송파글마루도서관.버들어린이집 [24464],205.7,55.1,260.8,7.0
24466,송파구,문현고등학교.송파파인타운5단지 [24466],123.9,141.4,265.3,4.0
24467,송파구,문현고등학교 [24467],239.2,172.7,411.9,5.0
24468,강동구,풍납현대아파트 [24468],782.2,710.4,1492.7,11.0
24469,송파구,문정3차푸르지오아파트.송파파인타운1단지 [24469],385.9,15.3,401.2,2.0
24472,송파구,가든파이브 [24472],35.4,198.2,233.6,2.0
24475,송파구,장지역가든파이브 [24475],700.2,374.4,1074.6,3.0
24476,송파구,장지역가든파이브 [24476],726.4,756.7,1483.1,4.0
24478,송파구,가든파이브공구상가 [24478],161.3,336.4,497.7,2.0
24481,송파구,석촌호수서호사거리 [24481],134.8,317.8,452.6,1.0
24482,송파구,석촌호수서호사거리 [24482],349.4,96.1,445.5,1.0
24483,송파구,미켈란호수가아파트 [24483],59.6,141.6,201.2,1.0
24484,송파구,미켈란호수가아파트 [24484],146.7,61.1,207.9,1.0
24486,송파구,호수임광아파트 [24486],282.6,35.3,318.0,1.0
24489,송파구,문정중학교후문 [24489],18.1,333.7,351.8,3.0
24490,송파구,문정동래미안아파트남문 [24490],426.2,31.8,458.0,3.0
24491,강동구,파크데일아파트입구 [24491],84.3,166.9,251.1,2.0
24496,송파구,송파푸르지오시티.한화오벨리스크 [24496],470.9,70.4,541.3,1.0
24497,송파구,송파푸르지오시티.한화오벨리스크 [24497],54.8,462.5,517.3,1.0
24499,송파구,복정역 [24499],,,,
24510,송파구,잠실4동주민센터.파크리오B상가 [24510],175.2,145.8,321.0,2.0
24610,송파구,✈️ 잠실더스타파크(장미아파트) [24610],,,,
24611,송파구,✈️ 파크리오아파트 [24611],,,,
24662,송파구,✈️ 잠실새내역(신천역) [24662],,,,
24710,강남구,✈️ 종합운동장역 [24710],,,,
24715,송파구,✈️ 잠실롯데월드(잠실역) [24715],,,,
24744,강동구,✈️ 선수촌아파트 [24744],,,,
24745,강동구,✈️ 선수촌아파트 [24745],,,,
25113,강동구,상일동산.롯데캐슬베네루체 [25113],298.8,54.9,353.7,2.0
25114,강동구,상일동산.롯데캐슬베네루체 [25114],37.2,268.7,305.9,2.0
25115,강동구,상일근린공원 [25115],309.6,57.7,367.3,2.0
25116,강동구,상일근린공원 [25116],82.7,434.0,516.7,2.0
25117,강동구,GS강동자이아파트.둔촌동프라자아파트 [25117],176.3,85.5,261.8,1.0
25118,강동구,둔촌동프라자아파트.GS강동자이아파트 [25118],91.2,90.3,181.5,1.0
25122,강동구,둔촌2동주민센터.서울양병원 [25122],53.5,157.6,211.1,1.0
25124,강동구,길동사거리.강동세무서 [25124],743.0,426.3,1169.3,3.0
25125,강동구,강동역1번출구.동신중학교 [25125],696.9,359.8,1056.7,3.0
25126,강동구,강동역(동신중학교) [25126],574.4,334.5,908.9,3.0
25133,강동구,상일동역1번출구 [25133],816.1,301.1,1117.2,9.0
25134,강동구,상일동역8번출구 [25134],655.1,974.4,1629.5,9.0
25135,강동구,고덕그라시움 [25135],304.6,163.6,468.2,9.0
25136,강동구,고덕그라시움 [25136],125.3,451.0,576.3,9.0
25137,강동구,고덕평생학습관.온조대왕체육관 [25137],388.7,679.3,1068.0,9.0
25139,강동구,고덕역 [25139],748.8,720.4,1469.3,5.0
25140,강동구,고덕역 [25140],924.0,845.1,1769.1,5.0
25141,강동구,배재중고등학교 [25141],351.6,143.1,494.8,3.0
25142,강동구,배재중고등학교 [25142],100.8,359.3,460.1,3.0
25143,강동구,서울장애인종합복지관 [25143],108.7,127.1,235.8,3.0
25145,강동구,서울시동부기술교육원 [25145],352.2,352.2,704.5,4.0
25147,강동구,암사3동주민센터(강동롯데캐슬퍼스트) [25147],371.2,551.9,923.0,4.0
25148,강동구,암사3동주민센터프라이어팰리스 [25148],600.8,414.6,1015.4,4.0
25149,강동구,강일중선사고.양지종합시장 [25149],479.4,493.3,972.7,4.0
25150,강동구,강일중선사고.양지종합시장 [25150],552.2,559.9,1112.1,4.0
25151,강동구,신암중학교 [25151],538.1,353.0,891.1,4.0
25152,강동구,신암중학교 [25152],413.3,431.8,845.1,4.0
25155,강동구,암사역선사현대아파트 [25155],812.6,1263.8,2076.4,5.0
25156,강동구,암사역2번출구.암사종합시장 [25156],1155.7,897.5,2053.2,5.0
25157,강동구,천호동공원 [25157],761.2,410.7,1171.9,5.0
25160,강동구,서울현대요양병원 [25160],696.2,569.0,1265.2,6.0
25161,강동구,천호역현대백화점 [25161],868.0,2461.1,3329.1,7.0
25163,강동구,천호역 [25163],728.9,1113.3,1842.2,8.0
25165,강동구,상일동역2번출구 [25165],86.2,359.6,445.9,3.0
25166,강동구,상일동역2번출구 [25166],334.6,61.8,396.4,3.0
25167,강동구,고덕초등학교 [25167],46.1,90.5,136.6,3.0
25168,강동구,고덕초등학교 [25168],26.4,55.1,81.5,3.0
25170,강동구,강덕초등학교.고덕그라시움 [25170],120.3,125.1,245.4,3.0
25172,강동구,광문고.서울컨벤션고 [25172],46.3,56.3,102.6,1.0
25174,강동구,고덕아이파크아파트 [25174],122.6,275.8,398.4,3.0
25177,강동구,강동경희대병원.명일동이마트 [25177],782.0,470.1,1252.1,6.0
25178,강동구,강동아트센터.강동경희대병원 [25178],1518.6,913.5,2432.1,7.0
25181,강동구,한영중고한영외고 [25181],147.1,433.5,580.6,3.0
25182,강동구,길동자연생태공원 [25182],205.2,169.2,374.4,4.0
25183,강동구,길동자연생태공원 [25183],63.7,187.7,251.4,4.0
25187,강동구,동북고등학교.둔촌오륜역 [25187],207.4,84.6,292.0,1.0
25188,강동구,오륜교회앞 [25188],268.3,397.8,666.1,2.0
25190,강동구,보훈병원 [25190],412.8,103.0,515.8,2.0
25191,강동구,보훈병원 [25191],140.7,273.6,414.2,2.0
25194,강동구,명일여자고등학교 [25194],273.4,130.0,403.4,2.0
25195,강동구,명일여자고등학교 [25195],114.0,247.5,361.4,2.0
25197,강동구,길동성당 [25197],122.5,156.8,279.3,2.0
25239,강동구,십자성마을 [25239],367.7,619.1,986.8,4.0
25240,강동구,길동역1번출구 [25240],1376.7,956.1,2332.8,4.0
25242,강동구,예닮요양병원 [25242],750.1,370.7,1120.8,3.0
25243,강동구,예닮요양병원 [25243],497.8,635.4,1133.2,3.0
25244,강동구,강동리바트 [25244],578.6,599.5,1178.1,4.0
25245,강동구,동명약국앞 [25245],527.0,411.7,938.8,4.0
25247,강동구,둔촌동역2번출구 [25247],624.5,642.9,1267.4,4.0
25249,강동구,한국전력공사.올림픽파크포레온 [25249],1143.5,900.1,2043.6,4.0
25260,강동구,명일동현대아파트 [25260],649.5,289.2,938.7,5.0
25262,강동구,고덕삼환.주공9단지아파트 [25262],668.3,350.6,1018.9,7.0
25263,강동구,고덕삼환.주공9단지아파트 [25263],429.0,742.1,1171.1,7.0
25264,강동구,명일여자고등학교 [25264],554.0,471.6,1025.6,5.0
25281,강동구,강동구청 [25281],146.0,368.1,514.1,2.0
25283,강동구,강동보건소앞 [25283],238.7,228.4,467.1,2.0
25284,강동구,강동보건소건너 [25284],238.6,375.0,613.6,3.0
25286,강동구,한양수자인아파트 [25286],304.2,480.3,784.5,3.0
25289,강동구,명일동신동아아파트 [25289],16.4,37.1,53.5,1.0
25290,강동구,명일동신동아아파트 [25290],37.2,47.1,84.3,1.0
25295,강동구,상일동동아아파트 [25295],,,,
25297,강동구,상일동주몽재활원 [25297],61.2,14.7,75.9,1.0
25300,강동구,상일동빌라단지 [25300],77.7,13.6,91.3,1.0
25302,강동구,중앙보훈병원역1번출구 [25302],224.3,70.1,294.5,4.0
25311,강동구,천동초교입구사거리 [25311],324.0,382.9,706.9,3.0
25313,강동구,강동구청역농협중앙회 [25313],884.1,839.2,1723.3,12.0
25330,강동구,중앙보훈병원역2번출구 [25330],369.6,2038.9,2408.5,4.0
25338,강동구,상일파출소.고덕아르테온 [25338],39.7,187.5,227.2,2.0
25349,강동구,굽은다리역구민회관.강동홈플러스 [25349],484.4,592.0,1076.4,4.0
25365,강동구,고덕센트럴.고덕숲아이파크 [25365],150.7,66.9,217.6,2.0
25367,강동구,고현초등학교.고덕센트럴아이파크 [25367],80.1,75.2,155.3,2.0
25368,강동구,고현초등학교.고덕숲아이파크 [25368],80.4,90.1,170.5,2.0
25371,강동구,서울시동부기술교육원.명덕초교 [25371],238.7,267.2,505.9,2.0
25372,강동구,아남.대우아파트 [25372],510.8,424.3,935.1,2.0
25373,강동구,강동롯데캐슬퍼스트아파트 [25373],222.0,707.8,929.8,1.0
25576,강동구,천호우체국 [25576],157.8,24.7,182.5,1.0
25720,강동구,✈️ 천호동(외환은행) [25720],,,,
25724,강동구,✈️ 길동사거리 [25724],,,,
25726,강동구,✈️ 강동구청역 [25726],,,,
25727,강동구,✈️ 둔촌동 [25727],,,,
