ARS,자치구,정류장이름,경도,위도
24296,강동구,남천초교마천동우방아파트앞 [24296],127.1519312753,37.4999186245
24297,강동구,청암노인요양원 [24297],127.148553,37.501352
24298,강동구,청암노인요양원 [24298],127.150052252,37.5010794011
24299,강동구,마천동사거리 [24299],127.1466290856,37.4985293494
24300,강동구,마천동사거리 [24300],127.1471,37.49872
24305,송파구,복정역1번출구 [24305],127.127123,37.472757
24311,송파구,문정대우아파트 [24311],127.12834,37.486465
24312,송파구,삼성래미안아파트후문 [24312],127.1319278009,37.488923933
24313,송파구,문정시영가락프라자아파트 [24313],127.1345693493,37.4912230266
24314,송파구,문정시영.세양청마루아파트 [24314],127.1359635544,37.492386841
24316,송파구,한림연예예술고교 [24316],127.131745,37.485403
24323,송파구,문정동푸르지오아파트 [24323],127.127177779,37.4871576085
24325,송파구,문정동래미안아파트 [24325],127.1293381553,37.492042028
24326,송파구,문정래미안현대아파트앞 [24326],127.128978,37.491672
24327,송파구,문정현대아파트 [24327],127.1276179735,37.4906606253
24329,송파구,문정현대아파트 [24329],127.1289549161,37.4927542422
24331,송파구,문정동제일은행 [24331],127.1246073352,37.4861229899
24332,송파구,삼성래미안아파트후문 [24332],127.1318745943,37.4892100622
24333,송파구,문정2동주민센터.청소년수련관 [24333],127.1125408941,37.490476805
24334,송파구,훼미리근린공원 [24334],127.114910023,37.4911854953
24335,송파구,문정로데오거리입구 [24335],127.1194204688,37.4910256051
24338,송파구,오금역2번출구 [24338],127.1287989134,37.5018326648
24339,송파구,오금역3번출구 [24339],127.128894031,37.5012913132
24341,강동구,위례포레샤인18단지남문 [24341],127.1527658305,37.4869008429
24342,강동구,힐스테이트센트럴위례 [24342],127.153384,37.486908
24349,송파구,삼환아파트 [24349],127.137465,37.496575
24350,송파구,송파배드민턴체육관 [24350],127.1380346597,37.494463284
24352,송파구,문정시영가락프라자아파트 [24352],127.133716891,37.4907268695
24353,송파구,가락2동프라자아파트 [24353],127.1340582227,37.4931089642
24355,송파구,극동아파트 [24355],127.1321418391,37.4948883584
24357,송파구,가락동극동아파트 [24357],127.1318312665,37.4962572557
24358,송파구,가락동쌍용아파트앞 [24358],127.1298582661,37.4939454088
24360,송파구,가동초등학교 [24360],127.1286578231,37.497545667
24361,송파구,가락2동주민센터 [24361],127.1268492824,37.4988632917
24362,송파구,가락2동주민센터 [24362],127.1267122675,37.4987661196
24364,송파구,문정로데오거리입구 [24364],127.1204716628,37.4904599734
24366,송파구,건너말공원입구 [24366],127.1250181262,37.4927143163
24369,송파구,송파경찰서.오금역 [24369],127.1268712547,37.5026698156
24370,송파구,가락동쌍용아파트 [24370],127.1221012808,37.5025149139
24371,송파구,가락대림아파트 [24371],127.1179869266,37.4996815135
24372,송파구,신가초등학교 [24372],127.120215,37.498817
24376,송파구,포레나송파 [24376],127.149250645,37.484704625
24377,송파구,경찰병원.KT가락지사 [24377],127.1222432156,37.4959261628
24378,송파구,경찰병원.KT가락지사 [24378],127.1223707692,37.496234994
24379,송파구,경찰병원.서울동부고용노동지청 [24379],127.1223372934,37.4946736667
24380,송파구,가락시장역4번출구.제일오피스텔 [24380],127.1197227845,37.4932167146
24381,강동구,위례호반써밋 [24381],127.14964829,37.484321154
24383,강동구,북위례입구 [24383],127.156522,37.488952
24384,강동구,위례포레자이 [24384],127.1567449314,37.4886660152
24386,송파구,가락시장.가락몰 [24386],127.115874,37.491843
24387,송파구,가락시장남문 [24387],127.1122487287,37.4907819227
24388,송파구,가락시장.헬리오시티 [24388],127.1049619108,37.4943840396
24389,송파구,가락시장.헬리오시티 [24389],127.1062542896,37.4951999021
24390,송파구,가락1동주민센터 [24390],127.1098466383,37.4962977643
24391,송파구,서울방이동고분군 [24391],127.116198465,37.5082096607
24392,송파구,문정동대우아파트 [24392],127.1283056048,37.4866641411
24394,강동구,풍납토성서성벽 [24394],127.1098762971,37.5297957798
24395,송파구,가락시장동문 [24395],127.1160111131,37.4951463191
24396,송파구,몽촌토성역.한성백제역 [24396],127.1136027575,37.5170403874
24397,강동구,풍납동강변현대아파트 [24397],127.1112169853,37.5336350409
24403,강동구,거여역7번출구 [24403],127.143927,37.492387
24404,강동구,거여역6번출구 [24404],127.1440917844,37.4919573794
24408,강동구,오륜사거리 [24408],127.1392233095,37.5053972109
24409,강동구,오륜사거리 [24409],127.1386561317,37.5045363345
24431,강동구,갑을.미성아파트 [24431],127.1124809949,37.5352961895
24432,송파구,송파배드민턴체육관 [24432],127.1380635927,37.494207337
24434,강동구,풍납중학교앞 [24434],127.1152307919,37.5247728207
24435,송파구,복정역3번출구 [24435],127.1239612069,37.4697320643
24442,송파구,장지역2번출구 [24442],127.126673162,37.4782723708
24444,송파구,가락시장역5번출구 [24444],127.1195353388,37.4926740479
24445,강동구,올림픽대교남단교차로 [24445],127.11681,37.525152
24448,송파구,아이코리아 [24448],127.1333949101,37.4809686394
24452,송파구,송파파인타운8단지.9단지 [24452],127.1274733427,37.4780867697
24453,송파구,송파구립산모건강증진센터 [24453],127.1273092136,37.4779844895
24454,송파구,장지동주민센터앞 [24454],127.132886471,37.486694466
24455,송파구,장지동주민센터.송파파인타운1단지 [24455],127.132993,37.486505
24457,송파구,건영아파트앞 [24457],127.126489,37.481838
24458,송파구,잠실새내역앞 [24458],127.0860380725,37.5104224501
24459,송파구,가락래미안앞 [24459],127.132413,37.499257
24462,송파구,송파파인타운2단지.구립송파복지센터 [24462],127.132647,37.485133
24463,송파구,송파파인타운3단지.한림예고 [24463],127.132645,37.484826
24464,송파구,송파글마루도서관.버들어린이집 [24464],127.131555,37.481607
24466,송파구,문현고등학교.송파파인타운5단지 [24466],127.129475,37.480632
24467,송파구,문현고등학교 [24467],127.1291235096,37.4806625366
24468,강동구,풍납현대아파트 [24468],127.1193610526,37.5287587812
24469,송파구,문정3차푸르지오아파트.송파파인타운1단지 [24469],127.1335864078,37.4866738525
24472,송파구,가든파이브 [24472],127.121195,37.478215
24475,송파구,장지역가든파이브 [24475],127.1246144045,37.4790724082
24476,송파구,장지역가든파이브 [24476],127.124888,37.479007
24478,송파구,가든파이브공구상가 [24478],127.1193072186,37.4789969804
24481,송파구,석촌호수서호사거리 [24481],127.0984075632,37.5063212494
24482,송파구,석촌호수서호사거리 [24482],127.099235139,37.5065890171
24483,송파구,미켈란호수가아파트 [24483],127.1026500655,37.5076563193
24484,송파구,미켈란호수가아파트 [24484],127.1031124564,37.5081977473
24486,송파구,호수임광아파트 [24486],127.1072025448,37.5113882396
24489,송파구,문정중학교후문 [24489],127.1302736326,37.4886487088
24490,송파구,문정동래미안아파트남문 [24490],127.130446385,37.4888309722
24491,강동구,파크데일아파트입구 [24491],127.1548937216,37.4975389586
24496,송파구,송파푸르지오시티.한화오벨리스크 [24496],127.1201781904,37.4810278722
24497,송파구,송파푸르지오시티.한화오벨리스크 [24497],127.1203869879,37.480800155
24499,송파구,복정역 [24499],127.1257548303,37.4700651629
24510,송파구,잠실4동주민센터.파크리오B상가 [24510],127.1130749603,37.5201133052
24610,송파구,✈️ 잠실더스타파크(장미아파트) [24610],127.1019710491,37.5173487678
24611,송파구,✈️ 파크리오아파트 [24611],127.1111728641,37.5195043439
24662,송파구,✈️ 잠실새내역(신천역) [24662],127.08406,37.511957
24710,강남구,✈️ 종합운동장역 [24710],127.0721954509,37.5111066459
24715,송파구,✈️ 잠실롯데월드(잠실역) [24715],127.096996375,37.5126667117
24744,강동구,✈️ 선수촌아파트 [24744],127.1311811146,37.5161644017
24745,강동구,✈️ 선수촌아파트 [24745],127.13086206,37.5164463191
25113,강동구,상일동산.롯데캐슬베네루체 [25113],127.1651954955,37.5499723005
25114,강동구,상일동산.롯데캐슬베네루체 [25114],127.1654359105,37.549944934
25115,강동구,상일근린공원 [25115],127.1670055389,37.5473142929
25116,강동구,상일근린공원 [25116],127.1672436805,37.5473948164
25117,강동구,GS강동자이아파트.둔촌동프라자아파트 [25117],127.1490315784,37.5370016433
25118,강동구,둔촌동프라자아파트.GS강동자이아파트 [25118],127.1480886874,37.5361286235
25122,강동구,둔촌2동주민센터.서울양병원 [25122],127.141927,37.533652
25124,강동구,길동사거리.강동세무서 [25124],127.1371820569,37.5341240126
25125,강동구,강동역1번출구.동신중학교 [25125],127.1318584385,37.5362807584
25126,강동구,강동역(동신중학교) [25126],127.1309700608,37.5360510195
25133,강동구,상일동역1번출구 [25133],127.1639451385,37.5565176079
25134,강동구,상일동역8번출구 [25134],127.1648526809,37.5563907851
25135,강동구,고덕그라시움 [25135],127.160701874,37.5561075345
25136,강동구,고덕그라시움 [25136],127.1602719709,37.5557278909
25137,강동구,고덕평생학습관.온조대왕체육관 [25137],127.1581417355,37.5556884118
25139,강동구,고덕역 [25139],127.15584924,37.555373079
25140,강동구,고덕역 [25140],127.154997,37.55504
25141,강동구,배재중고등학교 [25141],127.1493253657,37.5548565699
25142,강동구,배재중고등학교 [25142],127.1497180078,37.5545407237
25143,강동구,서울장애인종합복지관 [25143],127.146584873,37.5547923189
25145,강동구,서울시동부기술교육원 [25145],127.1434373656,37.5548673708
25147,강동구,암사3동주민센터(강동롯데캐슬퍼스트) [25147],127.1391936489,37.5548779586
25148,강동구,암사3동주민센터프라이어팰리스 [25148],127.1393191473,37.5545587211
25149,강동구,강일중선사고.양지종합시장 [25149],127.1370263647,37.5548602212
25150,강동구,강일중선사고.양지종합시장 [25150],127.1360922644,37.5546247899
25151,강동구,신암중학교 [25151],127.1313639495,37.5548390685
25152,강동구,신암중학교 [25152],127.1312737609,37.554700011
25155,강동구,암사역선사현대아파트 [25155],127.1275580607,37.5506992115
25156,강동구,암사역2번출구.암사종합시장 [25156],127.127528264,37.5496007079
25157,강동구,천호동공원 [25157],127.1259116562,37.5459692284
25160,강동구,서울현대요양병원 [25160],127.124856045,37.5420613974
25161,강동구,천호역현대백화점 [25161],127.123922439,37.5403483565
25163,강동구,천호역 [25163],127.1227694856,37.535973076
25165,강동구,상일동역2번출구 [25165],127.1651251793,37.5573380664
25166,강동구,상일동역2번출구 [25166],127.1654238958,37.5571801903
25167,강동구,고덕초등학교 [25167],127.165391,37.560169
25168,강동구,고덕초등학교 [25168],127.1656449814,37.5600425618
25170,강동구,강덕초등학교.고덕그라시움 [25170],127.1628838541,37.5602581374
25172,강동구,광문고.서울컨벤션고 [25172],127.1565150315,37.5604492511
25174,강동구,고덕아이파크아파트 [25174],127.1537814711,37.5593688285
25177,강동구,강동경희대병원.명일동이마트 [25177],127.1567607504,37.5545494691
25178,강동구,강동아트센터.강동경희대병원 [25178],127.1561087396,37.5523444556
25181,강동구,한영중고한영외고 [25181],127.156276817,37.5480044986
25182,강동구,길동자연생태공원 [25182],127.1525922642,37.539039881
25183,강동구,길동자연생태공원 [25183],127.1530135068,37.5391799069
25187,강동구,동북고등학교.둔촌오륜역 [25187],127.1400431567,37.5189585979
25188,강동구,오륜교회앞 [25188],127.1320753742,37.5224763077
25190,강동구,보훈병원 [25190],127.1435151543,37.5289127518
25191,강동구,보훈병원 [25191],127.1428079276,37.529879855
25194,강동구,명일여자고등학교 [25194],127.149072066,37.5484260207
25195,강동구,명일여자고등학교 [25195],127.1493031571,37.5483514975
25197,강동구,길동성당 [25197],127.1481898961,37.544390659
25239,강동구,십자성마을 [25239],127.1421222263,37.5429790193
25240,강동구,길동역1번출구 [25240],127.1399400757,37.5379724338
25242,강동구,예닮요양병원 [25242],127.1389352122,37.5355253414
25243,강동구,예닮요양병원 [25243],127.1393639919,37.535436462
25244,강동구,강동리바트 [25244],127.1373320955,37.5313641488
25245,강동구,동명약국앞 [25245],127.137186,37.529719
25247,강동구,둔촌동역2번출구 [25247],127.136444,37.527528
25249,강동구,한국전력공사.올림픽파크포레온 [25249],127.1353304596,37.5244872348
25260,강동구,명일동현대아파트 [25260],127.1532127307,37.5492766686
25262,강동구,고덕삼환.주공9단지아파트 [25262],127.1516086272,37.5492742341
25263,강동구,고덕삼환.주공9단지아파트 [25263],127.1520920996,37.5491249477
25264,강동구,명일여자고등학교 [25264],127.1484178305,37.5494552042
25281,강동구,강동구청 [25281],127.1225423765,37.5302045345
25283,강동구,강동보건소앞 [25283],127.1254928964,37.5288274095
25284,강동구,강동보건소건너 [25284],127.125423019,37.5285596644
25286,강동구,한양수자인아파트 [25286],127.1285588725,37.5272203296
25289,강동구,명일동신동아아파트 [25289],127.152321267,37.5549528287
25290,강동구,명일동신동아아파트 [25290],127.1518429396,37.5545613021
