ARS,자치구,정류장이름,최근접지하철_거리_m,최근접역명,최근접역호선,최근접역_승하차_일평균
23204,강남구,센트럴아이파크.강남구도시관리공단 [23204],324.9,삼성중앙,9호선(연장),15985.0
23205,강남구,삼성동서광아파트 [23205],106.8,강남구청,7호선,53823.0
23206,강남구,강남구청.강남세무서 [23206],516.9,청담,7호선,38360.0
23207,강남구,✈️ 청담역7번출구 [23207],307.6,청담,7호선,38360.0
23208,강남구,센트럴아이파크.강남구도시관리공단 [23208],283.8,삼성중앙,9호선(연장),15985.0
23209,강남구,한별구립어린이집 [23209],329.0,삼성중앙,9호선(연장),15985.0
23210,강남구,삼성중앙역.플래티넘아파트 [23210],159.4,삼성중앙,9호선(연장),15985.0
23211,강남구,삼성중앙역.플래티넘아파트 [23211],146.2,삼성중앙,9호선(연장),15985.0
23214,강남구,선릉역8번출구.선정릉 [23214],154.5,선릉,분당선,132268.0
23216,강남구,한국토지주택공사앞 [23216],214.3,선정릉,분당선,35720.0
23218,강남구,선릉역 [23218],127.4,선릉,분당선,132268.0
23219,서초구,✈️ 도곡역2번출구.동부센트레빌[23219],119.6,도곡,3호선,28396.0
23220,서초구,중대부고 [23220],73.8,도곡,분당선,28396.0
23221,강남구,단대부고.대치아이파크아파트 [23221],190.2,한티,분당선,32086.0
23222,강남구,한티역2번출구.한티역3번출구.서울강남고용노동지청 [23222],114.4,한티,분당선,32086.0
23223,강남구,삼성아파트입구 [23223],535.7,대치,3호선,25295.0
23224,강남구,농협대치지점 [23224],428.1,대치,3호선,25295.0
23226,강남구,대치역1번출구 [23226],206.7,대치,3호선,25295.0
23227,강남구,래미안.대치.팰리스 [23227],330.1,도곡,3호선,28396.0
23228,서초구,도곡역 [23228],100.9,도곡,3호선,28396.0
23229,강남구,대치동우성아파트 [23229],410.1,도곡,3호선,28396.0
23230,강남구,대치역8번출구 [23230],149.6,대치,3호선,25295.0
23231,강남구,대치역7번출구 [23231],241.2,대치,3호선,25295.0
23233,강남구,은마아파트 [23233],128.7,대치,3호선,25295.0
23234,강남구,은마파출소 [23234],428.4,대치,3호선,25295.0
23235,강남구,은마아파트 [23235],540.2,대치,3호선,25295.0
23236,강남구,대치동은마아파트 [23236],311.3,학여울,3호선,5216.0
23237,강남구,은마아파트 [23237],320.6,대치,3호선,25295.0
23238,강남구,대치동미도아파트 [23238],280.3,학여울,3호선,5216.0
23239,강남구,대치역6번출구.강남구민회관 [23239],209.6,대치,3호선,25295.0
23240,강남구,쌍용아파트 [23240],192.5,학여울,3호선,5216.0
23243,강남구,강남경찰서.강남운전면허시험장 [23243],349.8,삼성,수도권 광역급행철도,107333.0
23244,강남구,삼성역 [23244],195.2,삼성(무역센터),2호선,107333.0
23245,강남구,휘문고.대치2동주민센터 [23245],524.2,삼성(무역센터),2호선,107333.0
23246,강남구,래미안하이스턴.대치순복음교회 [23246],589.8,대치,3호선,25295.0
23247,강남구,대치현대아파트 [23247],755.8,대치,3호선,25295.0
23249,강남구,휘문중고등학교 [23249],547.3,삼성(무역센터),2호선,107333.0
23252,강남구,한티역 [23252],217.4,한티,분당선,32086.0
23253,강남구,도성초등학교 [23253],453.8,한티,분당선,32086.0
23257,강남구,도성초교사거리 [23257],481.8,선릉,2호선,132268.0
23259,강남구,선릉역 [23259],146.5,선릉,분당선,132268.0
23260,강남구,포스코빌딩 [23260],552.7,선릉,분당선,132268.0
23261,강남구,대치사거리 [23261],739.0,삼성(무역센터),2호선,107333.0
23262,강남구,대치동현대아파트 [23262],816.6,한티,분당선,32086.0
23263,강남구,은마아파트입구사거리 [23263],553.6,대치,3호선,25295.0
23264,강남구,도곡초등학교 [23264],369.9,한티,분당선,32086.0
23265,강남구,한티역2번출구.서울강남고용노동지청 [23265],110.5,한티,분당선,32086.0
23267,강남구,삼정호텔앞 [23267],269.4,언주,9호선(연장),23045.0
23268,강남구,차병원 [23268],201.5,언주,9호선(연장),23045.0
23271,강남구,스포월드.라움아트센터 [23271],451.0,언주,9호선(연장),23045.0
23273,강남구,아크로힐스논현 [23273],322.2,선정릉,분당선,35720.0
23278,강남구,KT강남지사 [23278],551.7,선릉,2호선,132268.0
23279,강남구,KT강남지사 [23279],597.0,선릉,2호선,132268.0
23280,강남구,아가방빌딩.하나은행 [23280],233.3,역삼,2호선,99874.0
23281,서초구,역삼역.GS타워 [23281],101.3,역삼,2호선,99874.0
23290,강남구,강남보건소.강남구립국제교육원 [23290],218.8,강남구청,7호선,53823.0
23291,서초구,역삼럭키아파트.역삼월드메르디앙아파트 [23291],892.8,매봉,3호선,25696.0
23294,서초구,뱅뱅사거리.역삼동 [23294],640.1,양재(서초구청),3호선,77381.0
23298,강남구,역삼자이아파트 [23298],601.9,선릉,2호선,132268.0
23301,강남구,역삼동개나리아파트 [23301],522.9,선릉,2호선,132268.0
23305,강남구,대한사회복지회 [23305],216.1,역삼,2호선,99874.0
23306,강남구,한국자산신탁.르네상스호텔 [23306],386.7,선릉,2호선,132268.0
23307,강남구,진선여자중고등학교 [23307],267.6,선릉,2호선,132268.0
23308,강남구,역삼e-편한세상아파트 [23308],361.4,한티,분당선,32086.0
23309,강남구,한티역 [23309],120.1,한티,분당선,32086.0
23310,강남구,한티역7번출구 [23310],125.7,한티,분당선,32086.0
23311,서초구,역삼중학교.강남세브란스병원 [23311],486.8,한티,분당선,32086.0
23312,서초구,도곡1차IPARK.모커리한방병원 [23312],783.1,매봉,3호선,25696.0
23314,서초구,도곡1동주민센터.역삼럭키아파트 [23314],853.8,매봉,3호선,25696.0
23316,서초구,✈️ 도곡동 [23316],234.4,매봉,3호선,25696.0
23317,서초구,매봉역양재최의원 [23317],213.2,매봉,3호선,25696.0
23323,서초구,매봉역 [23323],203.8,매봉,3호선,25696.0
23324,서초구,도곡개포한신아파트 [23324],242.6,매봉,3호선,25696.0
23325,서초구,도곡동개포한신아파트 [23325],318.4,매봉,3호선,25696.0
23326,서초구,우성캐릭터빌아파트 [23326],355.9,매봉,3호선,25696.0
23327,서초구,군인공제회관 [23327],356.7,도곡,3호선,28396.0
23329,서초구,숙명여고 [23329],298.8,도곡,분당선,28396.0
23330,서초구,도곡렉슬아파트.강남세브란스병원 [23330],459.0,한티,분당선,32086.0
23331,강남구,한티역6번출구 [23331],100.1,한티,분당선,32086.0
23332,강남구,도곡렉슬아파트정문 [23332],171.6,한티,분당선,32086.0
23333,서초구,중대부고앞 [23333],156.5,도곡,분당선,28396.0
23334,서초구,구룡중학교앞 [23334],182.7,구룡,분당선,7464.0
23335,서초구,개포고등학교앞 [23335],428.1,구룡,분당선,7464.0
23336,서초구,개포1단지 [23336],673.0,구룡,분당선,7464.0
23338,서초구,개포파크빌리지 [23338],1055.7,구룡,분당선,7464.0
23339,서초구,하나은행사거리 [23339],774.1,구룡,분당선,7464.0
23340,서초구,현대아파트경남아파트 [23340],669.7,구룡,분당선,7464.0
23341,서초구,우성3차아파트 [23341],473.4,구룡,분당선,7464.0
23343,서초구,개포고등학교 [23343],290.4,구룡,분당선,7464.0
23344,서초구,개포1단지연금매장 [23344],514.5,구룡,분당선,7464.0
23345,서초구,래미안블레스티지아파트 [23345],784.9,구룡,분당선,7464.0
23346,서초구,시립개포도서관 [23346],564.4,구룡,분당선,7464.0
23347,서초구,개포3단지.수도전기공고후문 [23347],481.2,개포동,분당선,8696.0
23348,서초구,개포3단지.수도전기공고후문 [23348],425.0,개포동,분당선,8696.0
23349,서초구,디에이치아너힐즈 [23349],636.7,개포동,분당선,8696.0
23350,서초구,주공4단지 [23350],652.2,개포동,분당선,8696.0
23351,서초구,경기여고 [23351],302.0,개포동,분당선,8696.0
23353,서초구,개포주공5단지경기여고 [23353],291.0,개포동,분당선,8696.0
23354,서초구,개포동역.개포시장 [23354],74.2,개포동,분당선,8696.0
23355,강남구,개포시장.개포5단지상가 [23355],176.5,개포동,분당선,8696.0
23359,강남구,공무원아파트 [23359],271.5,대모산입구,분당선,11593.0
23360,강남구,개원중학교 [23360],110.2,대모산입구,분당선,11593.0
23361,강남구,개포주공7단지앞 [23361],262.9,대모산입구,분당선,11593.0
23362,강남구,✈️ 개포동(연금매장) [23362],377.8,대모산입구,분당선,11593.0
23363,서초구,현대아파트 [23363],733.9,구룡,분당선,7464.0
23364,서초구,개포래미안포레스트 [23364],849.6,구룡,분당선,7464.0
23367,서초구,능인선원앞 [23367],1248.0,양재시민의숲(매헌),신분당선,
23368,서초구,구룡사입구 [23368],1108.3,양재시민의숲(매헌),신분당선,
23369,서초구,국악고교사거리 [23369],984.6,양재시민의숲(매헌),신분당선,
23370,서초구,삼호물산 [23370],1000.3,양재시민의숲(매헌),신분당선,
23379,서초구,구룡초등학교 [23379],878.7,구룡,분당선,7464.0
23380,송파구,수서삼성아파트앞 [23380],587.8,일원,3호선,22709.0
23381,송파구,일원본동주민센터 [23381],38.2,일원,3호선,22709.0
23384,송파구,일원본동주민센터 [23384],143.7,일원,3호선,22709.0
23385,송파구,수서119.안전센터앞 [23385],724.1,수서,수도권 광역급행철도,75420.0
23386,송파구,삼성서울병원정문 [23386],339.8,일원,3호선,22709.0
23388,송파구,일원역 [23388],166.2,일원,3호선,22709.0
23389,송파구,삼성서울병원후문 [23389],771.7,일원,3호선,22709.0
23392,송파구,삼성서울병원사거리 [23392],549.9,대청,3호선,21082.0
23393,송파구,강남한양수자인아파트 [23393],1134.9,장지,8호선,34014.0
23395,강남구,대치아파트 [23395],116.9,대모산입구,분당선,11593.0
23397,송파구,대청역 [23397],87.3,대청,3호선,21082.0
23401,송파구,✈️ 수서역(현대벤처빌) [23401],38.4,수서,3호선,75420.0
23402,송파구,수서역 [23402],110.0,수서,분당선,75420.0
23403,송파구,수서역KT수서지점 [23403],181.7,수서,분당선,75420.0
23404,송파구,수서역KT수서지점 [23404],68.2,수서,분당선,75420.0
23405,송파구,세곡동주민센터 [23405],1652.0,복정,8호선,19185.0
23406,송파구,궁마을 [23406],392.0,수서,수도권 광역급행철도,75420.0
23407,송파구,궁마을 [23407],373.3,수서,수도권 광역급행철도,75420.0
23408,송파구,수서역6번출구 [23408],60.2,수서,수도권 광역급행철도,75420.0
23409,송파구,수서역5번.출구 [23409],83.6,수서,3호선,75420.0
23410,송파구,수서역.로즈데일빌딩 [23410],84.8,수서,3호선,75420.0
23411,송파구,세곡문화복지회관 [23411],1691.2,복정,8호선,19185.0
23412,송파구,은곡마을.LH이편한세상 [23412],2226.7,복정,8호선,19185.0
23422,송파구,세곡동사거리 [23422],1705.6,복정,8호선,19185.0
23423,송파구,방죽마을 [23423],1626.9,수서,수도권 광역급행철도,75420.0
23424,송파구,래미안포레아파트 [23424],1384.1,수서,수도권 광역급행철도,75420.0
23425,송파구,쟁골마을 [23425],582.4,수서,수도권 광역급행철도,75420.0
23426,송파구,쟁골마을 [23426],478.8,수서,수도권 광역급행철도,75420.0
23427,송파구,래미안포레아파트 [23427],1308.0,수서,수도권 광역급행철도,75420.0
23432,강남구,영동고교앞 [23432],459.6,강남구청,분당선,53823.0
23434,송파구,은곡마을진입로 [23434],2292.9,수서,수도권 광역급행철도,75420.0
23435,강남구,탄천교 [23435],562.9,학여울,3호선,5216.0
23436,강남구,우성아파트 [23436],531.3,학여울,3호선,5216.0
23437,송파구,세곡푸르지오.은곡삼거리 [23437],2259.6,일원,3호선,22709.0
23438,강남구,삼성역 [23438],192.1,삼성(무역센터),2호선,107333.0
23439,송파구,세곡푸르지오 [23439],2318.2,일원,3호선,22709.0
23442,송파구,"세곡2지구3,4단지 [23442]",1282.8,수서,수도권 광역급행철도,75420.0
23445,서초구,개포우성아파트 [23445],1139.1,구룡,분당선,7464.0
23446,송파구,래미안강남힐즈 [23446],1594.3,수서,수도권 광역급행철도,75420.0
23447,송파구,세곡중학교.세명초등학교 [23447],1622.5,일원,3호선,22709.0
23449,송파구,일원동한솔아파트 [23449],465.3,일원,3호선,22709.0
23450,송파구,시립수서청소년센터 [23450],416.8,일원,3호선,22709.0
23453,강남구,포스코사거리 [23453],586.6,삼성중앙,9호선(연장),15985.0
23456,서초구,그랑프리백화점 [23456],105.8,도곡,3호선,28396.0
23457,서초구,개포중학교 [23457],863.7,구룡,분당선,7464.0
23459,서초구,개포주공1단지아파트 [23459],953.4,구룡,분당선,7464.0
23462,송파구,영희초등학교 [23462],270.2,대청,3호선,21082.0
23463,송파구,못골마을.LH강남아이파크 [23463],1448.7,수서,수도권 광역급행철도,75420.0
23464,송파구,못골마을 [23464],1466.8,수서,수도권 광역급행철도,75420.0
23465,송파구,태화기독교.사회복지관 [23465],756.7,수서,수도권 광역급행철도,75420.0
23468,서초구,도곡교회.인바디빌딩 [23468],1403.7,구룡,분당선,7464.0
23469,서초구,강남세브란스병원 [23469],574.4,한티,분당선,32086.0
23470,서초구,도곡교회.인바디빌딩.건너 [23470],1411.6,구룡,분당선,7464.0
23471,송파구,래미안강남힐즈 [23471],1582.3,일원,3호선,22709.0
23473,강남구,강남경찰서.강남운전면허시험장 [23473],254.2,삼성,수도권 광역급행철도,107333.0
23479,서초구,개포동역 [23479],66.1,개포동,분당선,8696.0
23482,송파구,세곡푸르지오 [23482],1957.4,일원,3호선,22709.0
23488,서초구,럭키아파트 [23488],719.1,매봉,3호선,25696.0
23492,강남구,개포4단지6단지 [23492],488.7,대모산입구,분당선,11593.0
23493,서초구,개포4단지5단지 [23493],343.6,개포동,분당선,8696.0
23494,서초구,강남역12번출구(A) [23494],160.8,강남,2호선,159206.0
23500,강남구,학여울역 [23500],92.5,학여울,3호선,5216.0
23501,강남구,학여울역 [23501],71.0,학여울,3호선,5216.0
23505,서초구,현대1차우성아파트 [23505],595.4,구룡,분당선,7464.0
23508,강남구,개포4단지7단지 [23508],411.7,대모산입구,분당선,11593.0
23509,강남구,총회회관.휘문고입구 [23509],578.9,삼성,수도권 광역급행철도,107333.0
23510,서초구,예림당아트홀.신한은행전산센터 [23510],741.0,역삼,2호선,99874.0
23511,강남구,새마을운동중앙회 [23511],656.5,학여울,3호선,5216.0
23512,서초구,총지사 [23512],709.6,역삼,2호선,99874.0
23515,서초구,우성3차아파트 [23515],365.1,구룡,분당선,7464.0
23516,서초구,우성6차아파트 [23516],1076.5,구룡,분당선,7464.0
23521,송파구,코원에너지서비스 [23521],531.3,학여울,3호선,5216.0
23525,서초구,삼익아파트앞 [23525],552.7,매봉,3호선,25696.0
23526,송파구,래미안포레아파트 [23526],1286.0,수서,수도권 광역급행철도,75420.0
23528,송파구,세곡2지구3.4단지 [23528],1323.3,수서,수도권 광역급행철도,75420.0
23529,서초구,도곡한신아파트 [23529],473.0,매봉,3호선,25696.0
23537,송파구,은곡마을입구.리엔파크2단지 [23537],2243.6,복정,8호선,19185.0
23827,서초구,✈️ 양재동 [23827],363.9,양재(서초구청),신분당선,77381.0
23828,서초구,✈️ 도곡동 [23828],237.1,매봉,3호선,25696.0
23829,서초구,✈️ 타워팰리스 [23829],356.7,도곡,3호선,28396.0
23830,강남구,✈️ 대치동 [23830],213.5,대치,3호선,25295.0
23831,강남구,✈️ 학여울역 [23831],285.2,학여울,3호선,5216.0
23832,강남구,✈️ 개포동 [23832],292.8,대모산입구,분당선,11593.0
23838,강남구,✈️ 학여울역 [23838],306.9,학여울,3호선,5216.0
23839,강남구,✈️ 대치동(하나은행) [23839],216.0,대치,3호선,25295.0
23840,서초구,✈️ 타워펠리스 [23840],287.0,도곡,분당선,28396.0
23841,서초구,✈️ 양재동 [23841],411.2,양재(서초구청),신분당선,77381.0
23842,강남구,✈️ 신사동 [23842],160.5,신사,3호선,54309.0
23843,강남구,✈️ 신사동미성아파트 [23843],726.5,압구정,3호선,63654.0
23844,강남구,✈️ 리베라호텔 [23844],499.8,청담,7호선,38360.0
