ARS,자치구,정류장이름,교차로수_300m,가로망연장_300m,간선도로연장_300m,교차로수_500m,가로망연장_500m,간선도로연장_500m,간선도로거리_m
12267,은평구,백련산힐스테이트2차 [12267],37,4509.0,632.0,169,15092.0,2015.0,4.4
12280,은평구,불광대호아파트 [12280],75,6387.0,634.0,139,13518.0,2080.0,4.1
12285,은평구,불광중학교 [12285],72,6291.0,804.0,169,15457.0,1589.0,12.8
12289,은평구,북한산수자인아파트 [12289],61,5796.0,611.0,163,15018.0,1506.0,10.7
12294,은평구,불광초등학교 [12294],87,8690.0,1871.0,191,19230.0,4308.0,19.1
12295,은평구,신사동고개사거리 [12295],101,7971.0,1419.0,232,19869.0,3598.0,9.7
12296,은평구,백련산SK뷰아이파크아파트 [12296],80,7276.0,598.0,236,21552.0,3301.0,11.9
12304,은평구,신진과학기술고등학교 [12304],71,6888.0,1099.0,249,22616.0,4031.0,16.6
12305,은평구,응암시장 [12305],116,9127.0,598.0,255,21532.0,2953.0,18.9
12307,은평구,서서울농협본점 [12307],119,9030.0,604.0,255,21367.0,3134.0,8.8
12308,은평구,신진과학기술고등학교 [12308],61,6388.0,995.0,248,22312.0,3937.0,19.3
12309,은평구,서부경찰서 [12309],86,7973.0,2050.0,280,23960.0,4123.0,10.2
12310,마포구,디지털미디어시티역 [12310],28,4241.0,2058.0,69,11992.0,5156.0,10.4
12314,마포구,덕은교.은평차고지앞 [12314],24,3795.0,1962.0,60,8435.0,4147.0,2.3
12315,마포구,덕은교.은평차고지앞 [12315],27,3740.0,1856.0,36,6830.0,3610.0,17.7
12316,마포구,수색교 [12316],37,4431.0,2022.0,61,8916.0,4048.0,9.0
12318,마포구,수색역 [12318],22,2943.0,1732.0,57,9371.0,3710.0,24.5
12319,마포구,디지털미디어시티역 [12319],32,5261.0,3046.0,88,13988.0,5661.0,17.9
12337,은평구,현대아파트앞 [12337],58,5103.0,613.0,190,15908.0,2760.0,10.5
12350,은평구,제각말5단지.은편뉴타운도서관 [12350],8,1690.0,617.0,31,4772.0,1015.0,8.6
12351,은평구,제가말5단지.은펑뉴타운도서관 [12351],2,1325.0,600.0,17,3864.0,1024.0,13.6
12361,은평구,연신초등학교 [12361],68,5703.0,826.0,154,14445.0,1646.0,17.9
12364,마포구,증산역.증산동주민센터 [12364],71,7354.0,872.0,200,20255.0,2168.0,11.5
12365,은평구,연신초등학교.연신내성당 [12365],43,4146.0,731.0,125,12118.0,1655.0,11.9
12366,은평구,신사동고개 [12366],105,8998.0,1366.0,263,23345.0,3919.0,16.4
12368,은평구,신사동고개 [12368],105,9003.0,1680.0,287,24215.0,3793.0,11.2
12381,은평구,녹번역 [12381],46,5051.0,1671.0,115,12278.0,2899.0,14.6
12422,마포구,연서중학교입구 [12422],91,8127.0,1067.0,269,23109.0,2655.0,16.3
12423,마포구,연서중학교입구 [12423],91,8001.0,828.0,260,22217.0,2618.0,21.7
12424,은평구,지축교앞 [12424],25,3381.0,825.0,61,10906.0,3293.0,31.0
12425,은평구,지축교앞 [12425],16,2947.0,833.0,51,8998.0,2663.0,11.5
12426,은평구,진관중고교약수사입구 [12426],13,2825.0,863.0,29,6274.0,1638.0,19.9
12427,은평구,응암3동주민센터 [12427],123,9114.0,1246.0,282,22709.0,3040.0,14.5
12429,은평구,롯데캐슬823동앞 [12429],4,1662.0,0.0,14,4471.0,829.0,337.5
12430,은평구,진관중고교.약수사앞 [12430],2,1490.0,426.0,24,5490.0,1106.0,206.4
12431,은평구,아이파크701동앞 [12431],4,2138.0,410.0,13,4315.0,919.0,213.0
12432,은평구,푸르지오621동앞 [12432],3,1522.0,628.0,25,5215.0,1095.0,164.9
12436,은평구,래미안909동앞 [12436],5,1967.0,0.0,17,4861.0,1043.0,436.1
12437,은평구,하나고.삼천사.진관사입구 [12437],31,3874.0,593.0,39,5829.0,1015.0,10.8
12441,은평구,입곡삼거리 [12441],16,3187.0,1069.0,28,6161.0,1723.0,14.8
12442,은평구,아이파크709동앞 [12442],3,1889.0,367.0,18,4536.0,919.0,231.5
12445,은평구,은진초교입구 [12445],6,2411.0,1466.0,49,8227.0,2617.0,7.3
12446,은평구,은진초교입구 [12446],7,2312.0,1407.0,41,7673.0,2592.0,11.5
12447,은평구,은평구민체육센터앞 [12447],2,1365.0,689.0,28,6461.0,2244.0,13.8
12448,은평구,은평구민체육센터앞 [12448],5,1641.0,608.0,20,6029.0,2016.0,13.4
12449,은평구,신도초중교입구.한국고전번역원 [12449],5,1644.0,630.0,14,5035.0,1316.0,7.8
12450,은평구,신도초중교입구.한국고전번역원 [12450],6,1926.0,611.0,17,5697.0,1609.0,14.4
12453,은평구,아이파크714동앞 [12453],2,1552.0,407.0,20,4890.0,1045.0,211.2
12455,은평구,푸르지오604동앞 [12455],3,1623.0,551.0,20,5089.0,1033.0,195.6
12456,은평구,푸르지오614동앞 [12456],3,1662.0,623.0,30,6059.0,1551.0,39.5
12457,은평구,아이파크708동앞 [12457],4,2157.0,450.0,16,4499.0,897.0,191.3
12458,은평구,진관동주민센터 [12458],11,3126.0,970.0,17,6383.0,2410.0,231.5
12459,은평구,진관동주민센터 [12459],11,3065.0,948.0,19,6474.0,2391.0,234.4
12460,은평구,동부센트레빌324동앞 [12460],7,2087.0,159.0,17,4815.0,692.0,288.1
12461,은평구,두산위브253동앞 [12461],3,1645.0,0.0,17,5334.0,1138.0,302.3
12462,은평구,동부센트레빌320동앞 [12462],8,2410.0,0.0,14,4934.0,1241.0,303.6
12463,은평구,신도초교.은평메디텍고등학교 [12463],8,2492.0,306.0,13,4914.0,1277.0,241.2
12464,은평구,하나고.삼천사.진관사입구 [12464],31,3816.0,593.0,39,5828.0,1036.0,12.9
12465,은평구,두산위브205동앞 [12465],6,2231.0,0.0,13,4464.0,831.0,301.6
12466,은평구,래미안922동앞 [12466],10,2453.0,712.0,36,6699.0,1429.0,112.0
12467,은평구,롯데캐슬820동앞 [12467],9,2373.0,713.0,32,6465.0,1390.0,122.9
12471,은평구,기자촌11단지앞 [12471],5,2047.0,604.0,9,3879.0,1025.0,4.9
12472,은평구,수국사입구 [12472],52,5440.0,593.0,146,13187.0,1030.0,17.1
12474,은평구,신도초교.은평메디텍고등학교 [12474],5,2349.0,509.0,12,4668.0,1357.0,126.0
12498,은평구,덕산중학교.씨티아파트 [12498],38,4816.0,1894.0,124,12628.0,2834.0,13.6
12499,은평구,덕산중학교.두산위브아파트 [12499],36,4874.0,1853.0,117,12615.0,2816.0,3.6
13019,서대문구,동교동삼거리 [13019],94,9172.0,1444.0,247,23697.0,3396.0,8.9
13023,서대문구,신촌오거리신촌역 [13023],98,9802.0,2202.0,222,22596.0,5431.0,6.6
13025,서대문구,이대역 [13025],62,7329.0,1628.0,142,16113.0,3305.0,6.8
13042,용산구,웨딩타운 [13042],56,6694.0,1232.0,111,13636.0,2339.0,6.0
13044,용산구,아현역 [13044],92,8018.0,2112.0,223,20269.0,3504.0,7.6
13109,마포구,사천교 [13109],65,10700.0,5781.0,129,22059.0,9568.0,10.3
13113,서대문구,서대문우체국 [13113],85,7917.0,2358.0,194,19305.0,4485.0,11.9
13114,서대문구,연세대학교앞 [13114],63,6594.0,1383.0,181,18349.0,3787.0,8.6
13115,서대문구,연대앞 [13115],53,5810.0,1455.0,166,16564.0,3203.0,18.9
13116,서대문구,세브란스병원 [13116],56,6279.0,1825.0,161,16641.0,4105.0,13.7
13117,서대문구,세브란스병원 [13117],47,5375.0,1952.0,142,15505.0,4176.0,9.9
13118,서대문구,이대부중 [13118],14,3144.0,1525.0,73,10086.0,3694.0,17.0
13119,서대문구,이대부중 [13119],9,3235.0,1702.0,37,7584.0,3206.0,13.7
13120,서대문구,이대부고 [13120],21,4600.0,2337.0,40,9356.0,3220.0,12.5
13137,종로구,충정로역2호선 [13137],59,6431.0,2329.0,196,19095.0,4779.0,8.9
13141,서대문구,신촌기차역입구 [13141],98,9214.0,2295.0,182,19544.0,4002.0,9.0
13151,서대문구,연희3거리 [13151],95,8583.0,1759.0,225,21179.0,4738.0,6.9
13152,서대문구,한성화교중고교.서대문소방서 [13152],43,5656.0,1195.0,114,13191.0,2940.0,13.5
13153,서대문구,한성화교중고교.서대문소방서 [13153],42,5875.0,1239.0,119,13772.0,3046.0,5.2
13155,서대문구,서대문자연사박물관입구 [13155],68,7636.0,1722.0,139,17180.0,4407.0,2.4
13156,서대문구,서대문구청서대문보건소 [13156],70,8582.0,3273.0,154,19616.0,6755.0,9.9
13158,서대문구,동신병원 [13158],65,8884.0,3970.0,143,19260.0,7074.0,13.4
13159,서대문구,기업은행홍은동지점 [13159],68,8932.0,3542.0,140,17850.0,6269.0,8.1
13160,서대문구,정원여중 [13160],59,8038.0,2846.0,136,15810.0,5389.0,10.0
13161,서대문구,정원여중 [13161],48,7102.0,3074.0,115,14610.0,4790.0,13.3
13162,서대문구,홍은현대아파트 [13162],32,6100.0,3249.0,119,15284.0,4990.0,0.5
13171,서대문구,유원하나아파트 [13171],40,6107.0,2894.0,116,16024.0,4641.0,10.3
13172,서대문구,홍지문.옥천암 [13172],9,3043.0,2224.0,30,7892.0,4803.0,16.5
13173,서대문구,홍지문 [13173],11,3166.0,2283.0,35,8381.0,4764.0,20.2
13175,마포구,북가좌2동주민센터 [13175],116,9553.0,826.0,266,22645.0,2821.0,14.3
13176,마포구,KT가좌지사 [13176],110,9334.0,1195.0,284,24329.0,2546.0,17.6
13182,마포구,모래내삼거리 [13182],37,5436.0,2277.0,90,14656.0,6797.0,5.7
13183,마포구,DMC래미안e.편한세상2.4단지 [13183],56,5229.0,971.0,177,16193.0,1610.0,11.6
13185,마포구,북가좌삼호.가재울아이파크아파트 [13185],26,3296.0,597.0,112,12295.0,2281.0,6.6
13195,서대문구,명지대 [13195],87,8123.0,261.0,260,23154.0,2241.0,284.4
13203,서대문구,홍남교 [13203],104,10085.0,2976.0,262,25173.0,5882.0,9.9
13204,서대문구,연가교 [13204],63,7113.0,2685.0,172,19102.0,4844.0,16.4
13220,서대문구,명지전문대.충암중고등학교 [13220],82,7750.0,767.0,207,19691.0,1392.0,14.1
13232,서대문구,연가초교삼성아파트앞 [13232],70,5813.0,600.0,223,19074.0,1659.0,13.9
13241,마포구,북가좌한양아파트앞 [13241],52,5247.0,874.0,160,16559.0,4057.0,14.1
13250,서대문구,독립문역 [13250],30,3805.0,1207.0,67,10350.0,3935.0,17.0
13253,종로구,✈️ 충정로역 [13253],58,6470.0,2366.0,186,18712.0,4875.0,13.9
13256,서대문구,연가교 [13256],68,7238.0,2703.0,175,19249.0,5108.0,8.1
13260,서대문구,서대문종합사회복지관 [13260],36,6588.0,3020.0,131,17944.0,7113.0,12.2
13261,서대문구,서대문종합사회복지관 [13261],38,6783.0,3004.0,132,18538.0,7484.0,15.0
13262,서대문구,홍남교백련시장입구 [13262],127,10880.0,2776.0,247,23599.0,5331.0,12.8
13264,마포구,북가좌초교사거리 [13264],93,7530.0,880.0,227,19572.0,2150.0,20.4
13270,종로구,독립문공원.극동아파트 [13270],51,6879.0,4225.0,136,16817.0,6640.0,8.3
13331,마포구,DMC래미안e-편한세상3단지 [13331],38,4505.0,1566.0,122,15181.0,5090.0,16.3
14101,마포구,마포구청.성산자동차검사소 [14101],20,5419.0,3461.0,55,13661.0,7665.0,21.0
14103,마포구,마포농수산물시장.월드컵공원 [14103],4,1361.0,977.0,26,7250.0,6096.0,21.9
14104,마포구,월드컵경기장남측.월드컵공원 [14104],10,2381.0,2381.0,21,6541.0,5289.0,24.3
14105,마포구,월드컵경기장서측.문화비축기지 [14105],12,3101.0,3101.0,16,6408.0,5077.0,14.2
14106,마포구,월드컵경기장서측.문화비축기지 [14106],13,3715.0,3452.0,17,6355.0,5073.0,14.0
14107,마포구,월드컵파크3단지.난지천공원 [14107],6,1945.0,1164.0,13,6055.0,1989.0,17.2
14108,마포구,월드컵파크3단지난지천공원 [14108],3,1650.0,963.0,13,6242.0,1850.0,24.5
14109,마포구,서부면허시험장 [14109],4,1959.0,600.0,26,6071.0,2460.0,19.0
14110,마포구,서부면허시험장 [14110],3,1984.0,600.0,25,5848.0,2218.0,16.3
14111,마포구,DMC첨단산업센터 [14111],17,3041.0,2412.0,68,10024.0,5300.0,13.0
14115,마포구,월드컵공원입구.문화비축기지입구 [14115],13,4140.0,3313.0,21,7672.0,4982.0,19.4
14116,마포구,월드컵파크3단지정문 [14116],5,1924.0,1267.0,11,5218.0,2521.0,19.0
14117,마포구,월드컵파크2단지.에스플렉스센터 [14117],7,2444.0,1330.0,18,5387.0,3105.0,15.1
14119,마포구,합정역 [14119],20,4060.0,2109.0,75,12757.0,5355.0,17.7
14132,용산구,마포역 [14132],61,7034.0,1715.0,128,17793.0,5852.0,15.6
14134,용산구,공덕역10번출구 [14134],64,6927.0,3235.0,144,17065.0,6034.0,14.0
14142,용산구,공덕시장 [14142],66,7168.0,3421.0,164,18348.0,6392.0,11.1
14143,용산구,신덕성결교회 [14143],61,6262.0,1343.0,175,17646.0,4832.0,8.5
14149,용산구,공덕오거리 [14149],73,7913.0,3840.0,156,18066.0,6362.0,6.2
14150,용산구,공덕오거리 [14150],72,7909.0,3758.0,157,18083.0,6331.0,6.0
14153,용산구,공덕역 [14153],74,8598.0,3972.0,140,17333.0,6444.0,9.9
14158,마포구,성산2동주민센터 [14158],34,5230.0,1276.0,89,16571.0,8055.0,20.1
14161,마포구,성산119안전센터 [14161],19,3477.0,1408.0,60,9740.0,3163.0,15.9
14162,마포구,성산아파트 [14162],19,3051.0,707.0,54,9598.0,4642.0,6.3
14163,마포구,성산아파트 [14163],18,2914.0,670.0,52,9381.0,4506.0,10.6
14166,마포구,상암초등학교 [14166],13,3033.0,1146.0,30,7039.0,3287.0,11.7
14169,서대문구,신촌로터리 [14169],75,7431.0,2680.0,196,19324.0,4836.0,12.5
14170,서대문구,서강대학교 [14170],37,4605.0,1270.0,144,15495.0,5240.0,11.8
14172,용산구,광성중고등학교 [14172],48,5734.0,1540.0,144,15815.0,3737.0,12.2
14174,용산구,대흥역 [14174],70,7267.0,2305.0,169,17920.0,4054.0,13.8
14186,마포구,성산2교 [14186],44,7153.0,2699.0,94,17852.0,6704.0,9.4
14188,마포구,성미약수터 [14188],30,4598.0,615.0,102,17194.0,4480.0,19.7
14195,마포구,마포구청역 [14195],26,7591.0,4030.0,72,17412.0,8283.0,10.7
14196,마포구,마포중앙도서관 [14196],26,6815.0,3812.0,84,17336.0,7599.0,18.2
14197,마포구,마포중앙도서관 [14197],22,6549.0,3534.0,92,17647.0,7954.0,10.2
14198,마포구,성산2교 [14198],51,8980.0,4393.0,125,21000.0,9308.0,14.1
14199,마포구,성산2교 [14199],52,8460.0,4200.0,123,20242.0,9125.0,10.7
14200,서대문구,광흥창역.서강동주민센터 [14200],65,7479.0,2787.0,141,16425.0,5712.0,17.0
14203,서대문구,창전현대홈타운 [14203],41,5571.0,1820.0,152,17021.0,4216.0,13.8
14204,서대문구,신촌로터리 [14204],94,8650.0,2897.0,207,20731.0,5017.0,11.3
14205,서대문구,신촌로터리 [14205],93,8996.0,2934.0,205,20731.0,4905.0,19.1
14207,서대문구,이화여대입구 [14207],84,8463.0,2132.0,168,18356.0,3637.0,18.5
14211,용산구,대흥교회 [14211],36,4643.0,599.0,116,13414.0,2730.0,16.1
14212,용산구,서강대후문.마포아트센터 [14212],34,4024.0,633.0,106,12606.0,2668.0,11.1
14218,마포구,홀트아동복지회 [14218],23,4397.0,2712.0,66,13061.0,7770.0,10.3
14219,마포구,합정역 [14219],42,6074.0,2014.0,96,14616.0,3616.0,13.5
14224,마포구,홍대입구역 [14224],51,6458.0,1625.0,153,18508.0,3415.0,14.2
14225,마포구,홍대입구역 [14225] 디지털,54,6675.0,1509.0,159,18819.0,3472.0,10.4
14239,용산구,한국출판콘텐츠센터 [14239],70,6360.0,955.0,187,20290.0,6744.0,13.6
14241,용산구,용강동주민센터 [14241],69,7405.0,1520.0,145,17341.0,6117.0,7.4
14244,마포구,메세나폴리스 [14244],29,4495.0,2148.0,81,12957.0,4179.0,11.4
14245,마포구,마포한강푸르지오 [14245],28,4198.0,2145.0,76,12763.0,4461.0,23.6
14248,마포구,기업은행서교동지점(최규하대통령가옥) [14248],43,5725.0,597.0,106,15053.0,990.0,15.3
14251,마포구,망원시장.망원동월드컵시장입구 [14251],44,6648.0,600.0,102,15992.0,1003.0,15.1
14252,마포구,마포구청역입구 [14252],39,5846.0,582.0,94,17539.0,4760.0,14.6
14253,마포구,마포구청역입구 [14253],36,6091.0,658.0,90,17972.0,5322.0,24.2
14271,마포구,월드컵파크7단지 [14271],18,3604.0,2547.0,39,8464.0,5347.0,15.8
14273,마포구,월드컵경기장북측 [14273],18,4009.0,2296.0,47,9100.0,4665.0,9.1
14286,마포구,상암DMC홍보관.YTN [14286],7,2347.0,1748.0,28,7174.0,3430.0,18.5
14287,마포구,✈️ 상암 DMC [14287],8,2584.0,1748.0,28,6933.0,3391.0,30.6
14289,마포구,월드컵파크5단지 [14289],18,2921.0,591.0,28,6091.0,2368.0,29.0
14290,마포구,상암DMC입구 [14290],16,3260.0,2253.0,41,8134.0,4242.0,19.0
14291,마포구,상암고등학교 [14291],23,3507.0,1677.0,44,7873.0,3681.0,9.0
14292,마포구,월드컵파크3단지후문 [14292],2,1752.0,727.0,11,5674.0,1647.0,15.8
14295,마포구,월드컵파크4단지후문.JTBC [14295],10,2692.0,1637.0,23,6707.0,3611.0,14.1
14296,마포구,디지털미디어시티역2번출구 [14296],22,4886.0,2710.0,79,12598.0,6373.0,52.4
14307,마포구,누리꿈스퀘어.MBC [14307],9,2324.0,1120.0,26,6540.0,3357.0,20.3
14311,마포구,한강밤섬자이아파트 [14311],55,6981.0,3987.0,127,16051.0,7934.0,18.6
14312,서대문구,서강해모로아파트 [14312],68,7979.0,4603.0,130,16889.0,8152.0,8.2
14316,마포구,월드컵경기장북측 [14316],20,4092.0,2222.0,48,9310.0,4584.0,11.3
14332,마포구,월드컵공원입구.문화비축기지입구 [14332],12,4198.0,3371.0,20,7812.0,5063.0,10.4
14334,마포구,월드컵파크9.10.11.12단지 [14334],19,3739.0,1784.0,49,9496.0,5139.0,12.6
14335,마포구,월드컵파크9.10.11.12단지 [14335],16,3459.0,2066.0,45,9377.0,5722.0,12.1
14336,용산구,용마루고개.브라운스톤공덕아파트 [14336],44,5784.0,1811.0,158,17185.0,3873.0,5.7
14337,마포구,하늘초등학교 [14337],18,3455.0,1744.0,46,9288.0,5474.0,55.0
14339,마포구,월드컵파크11.12단지 [14339],6,2167.0,1003.0,49,9438.0,5869.0,206.9
14340,마포구,수색교 [14340],18,3351.0,2416.0,65,9281.0,4850.0,7.7
14344,마포구,디지털미디어시티역3번출구A [14344],28,5133.0,3011.0,98,14547.0,6775.0,7.4
14349,마포구,중동현대아파트 [14349],23,4766.0,1654.0,89,13190.0,4978.0,13.3
14350,마포구,가좌행복주택.건영월드컵아파트 [14350],41,5671.0,2152.0,112,18787.0,9512.0,11.7
14352,마포구,월드컵아이파크 [14352],47,8771.0,5066.0,143,22579.0,10201.0,13.3
14355,마포구,DMC첨단산업센터 [14355],18,3354.0,1756.0,74,10197.0,5151.0,22.7
14358,마포구,공항철도디지털미디어시티역 [14358],21,4653.0,2016.0,74,12765.0,6559.0,13.1
14537,마포구,청원빌딩 [14537],43,6287.0,607.0,121,17464.0,1712.0,13.5
14563,마포구,마포구청.마포구청역 [14563],13,2918.0,1527.0,34,10045.0,6538.0,12.6
14601,마포구,MBC [14601],8,2254.0,1772.0,50,8735.0,4457.0,19.7
14628,마포구,YTN뉴스퀘어.CJENT [14628],9,2437.0,1947.0,40,7836.0,3799.0,15.3
14803,용산구,✈️ 마포역 [14803],56,6608.0,1507.0,150,17716.0,4406.0,17.6
14828,마포구,✈️ 월드컵아파트5단지 [14828],21,3392.0,727.0,35,6717.0,3129.0,17.6
14829,마포구,✈️ 월드컵5단지 [14829],19,3079.0,611.0,32,6370.0,2666.0,21.9
14835,마포구,합정역 [14835],25,4855.0,2278.0,78,13195.0,3864.0,16.5
14863,마포구,홍대입구역 [14863],52,6592.0,1588.0,154,18571.0,3459.0,15.2
14895,마포구,합정역 [14895],33,5371.0,2241.0,86,13494.0,3719.0,13.8
14951,마포구,KBS미디어센터 [14951],10,3010.0,1611.0,26,6606.0,3498.0,15.3
14989,서대문구,신촌역 [14989],94,9143.0,2881.0,205,20876.0,4795.0,9.5
14990,서대문구,신촌역 [14990],103,9494.0,2855.0,214,21326.0,4818.0,11.4
14991,서대문구,신촌농협.하나로마트 [14991],98,9283.0,1445.0,249,24203.0,4571.0,13.6
14992,서대문구,기업은행.신촌연세병원 [14992],61,6475.0,1504.0,190,20018.0,5002.0,17.5
15103,양천구,목동3단지 [15103],38,4613.0,634.0,108,15821.0,4645.0,13.9
15104,양천구,영도초등학교 [15104],36,4539.0,621.0,95,12558.0,1236.0,17.0
15105,양천구,신목중학교.목동2단지후문 [15105],13,2485.0,584.0,40,7106.0,1475.0,15.9
15106,영등포구,목동2단지 [15106],6,2030.0,1005.0,19,5204.0,2386.0,14.8
15107,양천구,목동3단지 [15107],6,1908.0,997.0,25,8706.0,6054.0,16.9
15111,양천구,목동사거리 [15111],81,9016.0,1194.0,219,26031.0,6666.0,7.9
15112,양천구,영도중.강서고입구.기아양서대리점 [15112],67,8389.0,1227.0,165,20260.0,2000.0,11.5
15117,영등포구,신목동역2번출구 [15117],23,3428.0,1799.0,56,11308.0,8359.0,5.7
15118,영등포구,신목동역1번출구 [15118],24,3580.0,1858.0,54,11416.0,8320.0,12.0
15126,강서구,목동2차성원아파트 [15126],35,5314.0,1236.0,83,11332.0,2076.0,4.0
15127,강서구,목3동주민센터.현대아이파크.실로암안과 [15127],36,5219.0,1230.0,75,10914.0,2038.0,11.3
15128,강서구,목3동시장.강서도서관 [15128],47,7175.0,2120.0,91,14769.0,3620.0,9.0
15140,영등포구,월촌초등학교 [15140],2,1195.0,622.0,20,4887.0,1039.0,18.7
15141,양천구,월촌초등학교 [15141],2,1182.0,615.0,33,6312.0,1012.0,13.9
15142,영등포구,목원초등학교.서울지방식품의약품안전청 [15142],11,2339.0,1138.0,37,6200.0,3057.0,13.9
